ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,n_cashflows,effective_discount_rate,premium_to_floor
EEFT,2025-10-28,92.327,92.455,83.988778,83.988778,0.0,11,4.2776,8.3382
EEFT,2025-10-29,92.089,92.219,83.725102,83.725102,0.0,11,4.3504,8.3639
EEFT,2025-10-30,91.087,91.219,83.525497,83.525497,0.0,11,4.3977,7.5615
EEFT,2025-10-31,90.767,90.902,83.436799,83.436799,0.0,11,4.4179,7.3302
EEFT,2025-11-03,89.96,90.097,83.284926,83.284926,0.0,11,4.4661,6.6751
EEFT,2025-11-04,89.95,90.089,83.416421,83.416421,0.0,11,4.4341,6.5336
EEFT,2025-11-05,89.257,89.398,83.278635,83.278635,0.0,11,4.4667,5.9784
EEFT,2025-11-06,89.43,89.572,83.432423,83.432423,0.0,11,4.4263,5.9976
EEFT,2025-11-07,88.788,88.936,83.461761,83.461761,0.0,11,4.4203,5.3262
EEFT,2025-11-10,88.793,88.944,83.452408,83.452408,0.0,11,4.4349,5.3406
EEFT,2025-11-11,88.897,89.048,83.463235,83.463235,0.0,11,4.4348,5.4338
EEFT,2025-11-12,88.343,88.496,83.53784,83.53784,0.0,11,4.4245,4.8052
EEFT,2025-11-13,87.399,87.553,83.424725,83.424725,0.0,11,4.4592,3.9743
EEFT,2025-11-14,87.742,87.902,83.365858,83.365858,0.0,11,4.4707,4.3761
EEFT,2025-11-17,87.903,88.065,83.379282,83.379282,0.0,11,4.4776,4.5237
EEFT,2025-11-18,87.947,88.11,83.428048,83.428048,0.0,11,4.4623,4.519
EEFT,2025-11-19,87.648,87.813,83.477587,83.477587,0.0,11,4.4534,4.1704
EEFT,2025-11-20,88.105,88.272,83.52581,83.52581,0.0,11,4.445,4.5792
EEFT,2025-11-21,89.233,89.405,83.666527,83.666527,0.0,11,4.4146,5.5665
EEFT,2025-11-25,89.204,89.379,84.016826,84.016826,0.0,11,4.3467,5.1872
EEFT,2025-11-26,89.67,89.849,84.077488,84.077488,0.0,11,4.3332,5.5925
EEFT,2025-11-28,90.4,90.584,84.065764,84.065764,0.0,11,4.3367,6.3342
EEFT,2025-12-02,89.877,90.064,83.938988,83.938988,0.0,11,4.3541,5.938
EEFT,2025-12-03,90.423,90.612,84.038989,84.038989,0.0,11,4.331,6.384
EEFT,2025-12-05,90.522,90.718,83.863502,83.863502,0.0,11,4.3671,6.6585
EEFT,2025-12-09,90.192,90.391,83.687908,83.687908,0.0,11,4.4162,6.5041
EEFT,2025-12-10,91.251,91.452,83.847374,83.847374,0.0,11,4.3646,7.4036
EEFT,2025-12-11,91.82,92.023,83.890526,83.890526,0.0,11,4.3589,7.9295
EEFT,2025-12-12,91.912,92.12,83.774289,83.774289,0.0,11,4.3707,8.1377
EEFT,2025-12-15,91.139,91.349,83.798318,83.798318,0.0,11,4.3702,7.3407
EEFT,2025-12-16,91.06,91.272,83.92062,83.92062,0.0,11,4.3476,7.1394
EEFT,2025-12-18,91.729,91.944,84.046683,84.046683,0.0,11,4.3197,7.6823
EEFT,2025-12-19,91.563,91.783,83.990215,83.990215,0.0,11,4.3379,7.5728
EEFT,2025-12-22,92.17,92.392,83.996866,83.996866,0.0,11,4.3437,8.1731
EEFT,2025-12-23,92.118,92.341,83.945727,83.945727,0.0,11,4.3576,8.1723
EEFT,2025-12-29,91.361,91.595,84.235703,84.235703,0.0,11,4.3021,7.1253
EEFT,2026-01-02,90.643,90.886,84.059824,84.059824,0.0,11,4.3343,6.5832
EEFT,2026-01-05,91.157,91.402,84.161551,84.161551,0.0,11,4.3183,6.9954
EEFT,2026-01-08,90.625,90.875,84.134506,84.134506,0.0,11,4.3334,6.4905
EEFT,2026-01-12,90.524,90.781,84.103374,84.103374,0.0,11,4.3581,6.4206
EEFT,2026-01-13,89.635,89.894,84.18664,84.18664,0.0,11,4.3397,5.4484
EEFT,2026-01-14,90.806,91.066,84.283888,84.283888,0.0,11,4.3255,6.5221
EEFT,2026-01-15,90.814,91.076,84.22398,84.22398,0.0,11,4.3463,6.59
EEFT,2026-01-16,91.008,91.277,84.097677,84.097677,0.0,11,4.3693,6.9103
EEFT,2026-01-20,89.754,90.024,83.989238,83.989238,0.0,11,4.3891,5.7648
EEFT,2026-01-22,90.509,90.783,84.147188,84.147188,0.0,11,4.3539,6.3618
EEFT,2026-01-23,90.494,90.773,84.150732,84.150732,0.0,11,4.3558,6.3433
EEFT,2026-01-26,90.256,90.537,84.199925,84.199925,0.0,11,4.3574,6.0561
EEFT,2026-01-28,90.115,90.4,84.240829,84.240829,0.0,11,4.3407,5.8742
EEFT,2026-01-29,90.167,90.453,84.26382,84.26382,0.0,11,4.342,5.9032
EEFT,2026-02-02,89.841,90.132,84.283795,84.283795,0.0,11,4.3366,5.5572
EEFT,2026-02-03,87.895,88.188,84.24495,84.24495,0.0,11,4.3451,3.65
EEFT,2026-02-04,89.215,89.51,84.238064,84.238064,0.0,11,4.3465,4.9769
EEFT,2026-02-05,89.756,90.053,84.446969,84.446969,0.0,11,4.2943,5.309
EEFT,2026-02-06,90.093,90.395,84.472249,84.472249,0.0,11,4.2992,5.6208
EEFT,2026-02-09,89.46,89.764,84.53884,84.53884,0.0,11,4.2891,4.9212
EEFT,2026-02-10,90.438,90.744,84.624314,84.624314,0.0,11,4.2744,5.8137
EEFT,2026-02-11,89.165,89.472,84.602846,84.602846,0.0,11,4.2933,4.5622
EEFT,2026-02-12,88.057,88.366,84.725119,84.725119,0.0,11,4.2786,3.3319
EEFT,2026-02-13,88.231,88.547,84.875532,84.875532,0.0,11,4.2565,3.3555
EEFT,2026-02-17,89.176,89.494,84.912207,84.912207,0.0,11,4.2731,4.2638
EEFT,2026-02-18,89.528,89.847,84.923681,84.923681,0.0,11,4.2707,4.6043
EEFT,2026-02-20,89.805,90.132,84.907722,84.907722,0.0,11,4.288,4.8973
EEFT,2026-02-23,89.292,89.62,85.014178,85.014178,0.0,11,4.2806,4.2778
EEFT,2026-02-24,88.855,89.185,84.973765,84.973765,0.0,11,4.2987,3.8812
