ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,n_cashflows,effective_discount_rate,premium_to_floor
CDP,2023-09-08,103.395,103.395,98.752013,98.752013,0.0,11,5.9787,4.643
CDP,2023-09-11,102.485,102.5,98.752595,98.752595,0.0,11,5.9899,3.7324
CDP,2023-09-12,103.065,103.094,98.673006,98.673006,0.0,11,6.0181,4.392
CDP,2023-09-13,102.579,102.623,98.754615,98.754615,0.0,11,6.0026,3.8244
CDP,2023-09-19,103.02,103.151,98.438618,98.438618,0.0,11,6.0739,4.5814
CDP,2023-09-20,103.576,103.722,98.496473,98.496473,0.0,11,6.0708,5.0795
CDP,2023-09-21,101.668,101.857,98.173774,98.173774,0.0,11,6.1222,3.4942
CDP,2023-09-25,101.075,101.294,98.153914,98.153914,0.0,11,6.1231,2.9211
CDP,2023-09-26,100.616,100.849,98.062276,98.062276,0.0,11,6.1425,2.5537
CDP,2023-09-27,100.829,101.077,97.785838,97.785838,0.0,11,6.2027,3.0432
CDP,2023-09-28,101.375,101.667,97.874941,97.874941,0.0,11,6.1842,3.5001
CDP,2023-09-29,101.65,101.956,97.914601,97.914601,0.0,11,6.1753,3.7354
CDP,2023-10-02,101.007,101.328,97.60769,97.60769,0.0,11,6.2497,3.3993
CDP,2023-10-03,99.275,99.611,97.176213,97.176213,0.0,11,6.3294,2.0988
CDP,2023-10-09,100.312,100.735,97.542781,97.542781,0.0,11,6.253,2.7692
CDP,2023-10-10,101.298,101.735,97.99041,97.99041,0.0,11,6.1498,3.3076
CDP,2023-10-11,102.425,102.877,98.165083,98.165083,0.0,11,6.1319,4.2599
CDP,2023-10-12,102.55,103.046,97.898279,97.898279,0.0,11,6.1877,4.6517
CDP,2023-10-13,101.834,102.344,97.969231,97.969231,0.0,11,6.178,3.8648
CDP,2023-10-16,102.797,103.322,97.824233,97.824233,0.0,11,6.2176,4.9728
CDP,2023-10-17,102.81,103.35,97.395438,97.395438,0.0,11,6.31,5.4146
CDP,2023-10-20,100.824,101.436,97.046555,97.046555,0.0,11,6.36,3.7774
CDP,2023-10-23,99.898,100.525,97.334268,97.334268,0.0,11,6.315,2.5637
CDP,2023-10-24,100.117,100.759,97.458956,97.458956,0.0,11,6.2988,2.658
CDP,2023-10-25,99.207,99.863,97.247007,97.247007,0.0,11,6.3383,1.96
CDP,2023-10-26,99.847,100.547,97.440378,97.440378,0.0,11,6.3009,2.4066
CDP,2023-10-30,98.858,99.573,97.468817,97.468817,0.0,11,6.3178,1.3892
CDP,2023-10-31,98.981,99.71,97.454558,97.454558,0.0,11,6.3259,1.5264
CDP,2023-11-01,99.335,100.079,97.870372,97.870372,0.0,11,6.2333,1.4646
CDP,2023-11-02,99.724,100.511,98.251711,98.251711,0.0,11,6.1655,1.4723
CDP,2023-11-09,100.299,101.189,98.511937,98.511937,0.0,11,6.1482,1.7871
CDP,2023-11-10,100.089,100.993,98.508608,98.508608,0.0,11,6.1498,1.5804
CDP,2023-11-13,99.591,100.51,98.551828,98.551828,0.0,11,6.1469,1.0392
CDP,2023-11-14,102.386,103.319,99.380948,99.380948,0.0,11,5.9605,3.0051
CDP,2023-11-16,101.908,102.899,99.576325,99.576325,0.0,11,5.9281,2.3317
CDP,2023-11-21,101.59,102.64,99.914516,99.914516,0.0,11,5.8842,1.6755
CDP,2023-11-29,102.25,103.402,100.88001,100.88001,0.0,11,5.6826,1.37
CDP,2023-11-30,102.315,103.511,100.825297,100.825297,0.0,11,5.6859,1.4897
CDP,2023-12-06,103.465,104.719,101.578471,101.578471,0.0,11,5.5678,1.8865
CDP,2023-12-13,102.323,103.679,102.206213,102.206213,0.0,11,5.4224,0.1168
CDP,2023-12-14,104.913,106.313,102.799116,102.799116,0.0,11,5.3182,2.1139
CDP,2023-12-15,105.875,107.29,102.826771,102.826771,0.0,11,5.3322,3.0482
CDP,2023-12-21,104.746,106.263,103.061226,103.061226,0.0,11,5.2838,1.6848
CDP,2023-12-28,106.299,107.903,103.568469,103.568469,0.0,11,5.1888,2.7305
CDP,2023-12-29,106.73,108.349,103.502616,103.502616,0.0,11,5.1952,3.2274
CDP,2024-01-03,105.683,107.331,103.095964,103.095964,0.0,11,5.302,2.587
CDP,2024-01-08,105.667,107.388,102.968241,102.968241,0.0,11,5.331,2.6988
CDP,2024-01-24,103.449,105.403,103.193121,103.193121,0.0,11,5.2852,0.2559
CDP,2024-01-30,103.794,105.821,103.531517,103.531517,0.0,11,5.241,0.2625
CDP,2024-01-31,103.628,105.669,103.766426,103.766426,0.0,11,5.1849,-0.1384
CDP,2024-02-01,102.019,104.105,104.064647,104.064647,0.0,11,5.1435,-2.0456
CDP,2024-02-06,101.335,103.464,103.41025,103.41025,0.0,11,5.2923,-2.0753
CDP,2024-02-07,101.839,103.983,103.399362,103.399362,0.0,11,5.2969,-1.5604
CDP,2024-02-13,102.955,105.186,102.634136,102.634136,0.0,11,5.4998,0.3209
CDP,2024-02-14,103.395,105.641,102.749324,102.749324,0.0,11,5.4604,0.6457
