ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,n_cashflows,effective_discount_rate,premium_to_floor
EXC,2025-12-02,100.377,100.377,95.976206,95.976206,0.0,7,4.323,4.4008
EXC,2025-12-03,100.109,100.109,96.06191,96.06191,0.0,7,4.2993,4.0471
EXC,2025-12-04,99.803,99.812,95.999839,95.999839,0.0,7,4.3192,3.8032
EXC,2025-12-05,99.855,99.892,95.951543,95.951543,0.0,7,4.3318,3.9035
EXC,2025-12-08,99.609,99.654,95.897375,95.897375,0.0,7,4.3563,3.7116
EXC,2025-12-09,99.484,99.538,95.837455,95.837455,0.0,7,4.3794,3.6465
EXC,2025-12-10,99.651,99.715,95.969445,95.969445,0.0,7,4.3263,3.6816
EXC,2025-12-11,99.55,99.623,96.0141,96.0141,0.0,7,4.3199,3.5359
EXC,2025-12-15,99.964,100.072,95.996546,95.996546,0.0,7,4.3253,3.9675
EXC,2025-12-16,99.861,99.978,96.095233,96.095233,0.0,7,4.3032,3.7658
EXC,2025-12-17,100.026,100.153,96.121086,96.121086,0.0,7,4.2975,3.9049
EXC,2025-12-18,100.173,100.308,96.201189,96.201189,0.0,7,4.2752,3.9718
EXC,2025-12-22,99.951,100.122,96.182195,96.182195,0.0,7,4.2987,3.7688
EXC,2025-12-23,99.841,100.021,96.139928,96.139928,0.0,7,4.3129,3.7011
EXC,2025-12-26,99.929,100.155,96.303315,96.303315,0.0,7,4.2652,3.6257
EXC,2025-12-29,99.97,100.205,96.368196,96.368196,0.0,7,4.2597,3.6018
EXC,2025-12-30,100.073,100.316,96.396324,96.396324,0.0,7,4.251,3.6767
EXC,2025-12-31,99.999,100.252,96.288366,96.288366,0.0,7,4.2821,3.7106
EXC,2026-01-05,99.895,100.183,96.378616,96.378616,0.0,7,4.2696,3.5164
EXC,2026-01-06,100.041,100.338,96.407178,96.407178,0.0,7,4.2634,3.6338
EXC,2026-01-07,99.638,99.945,96.427825,96.427825,0.0,7,4.2666,3.2102
EXC,2026-01-08,99.828,100.144,96.36863,96.36863,0.0,7,4.2846,3.4594
EXC,2026-01-09,99.877,100.22,96.342825,96.342825,0.0,7,4.2974,3.5342
EXC,2026-01-12,99.604,99.956,96.336887,96.336887,0.0,7,4.3118,3.2671
EXC,2026-01-13,99.789,100.15,96.397727,96.397727,0.0,7,4.2942,3.3913
EXC,2026-01-14,100.032,100.402,96.462518,96.462518,0.0,7,4.2823,3.5695
EXC,2026-01-15,100.27,100.649,96.412858,96.412858,0.0,7,4.3039,3.8571
EXC,2026-01-16,100.479,100.894,96.32808,96.32808,0.0,7,4.3245,4.1509
EXC,2026-01-20,100.55,100.975,96.285983,96.285983,0.0,7,4.3396,4.264
EXC,2026-01-21,100.591,101.025,96.400283,96.400283,0.0,7,4.3085,4.1907
EXC,2026-01-22,100.36,100.802,96.412373,96.412373,0.0,7,4.3047,3.9476
EXC,2026-01-23,100.115,100.584,96.414093,96.414093,0.0,7,4.3071,3.7009
EXC,2026-01-26,100.232,100.71,96.454822,96.454822,0.0,7,4.3101,3.7772
EXC,2026-01-27,100.39,100.878,96.50763,96.50763,0.0,7,4.2896,3.8824
EXC,2026-01-28,100.18,100.676,96.508312,96.508312,0.0,7,4.2908,3.6717
EXC,2026-01-29,100.222,100.728,96.532715,96.532715,0.0,7,4.2924,3.6893
EXC,2026-01-30,100.254,100.777,96.59136,96.59136,0.0,7,4.2709,3.6626
EXC,2026-02-02,99.939,100.471,96.580876,96.580876,0.0,7,4.284,3.3581
EXC,2026-02-03,99.929,100.471,96.559616,96.559616,0.0,7,4.2916,3.3694
EXC,2026-02-04,99.815,100.366,96.563867,96.563867,0.0,7,4.2921,3.2511
EXC,2026-02-05,100.018,100.578,96.723885,96.723885,0.0,7,4.2407,3.2941
EXC,2026-02-06,100.304,100.891,96.745156,96.745156,0.0,7,4.2468,3.5588
EXC,2026-02-09,100.046,100.641,96.807455,96.807455,0.0,7,4.2366,3.2385
EXC,2026-02-10,100.583,101.188,96.86588,96.86588,0.0,7,4.2237,3.7171
EXC,2026-02-11,100.519,101.133,96.846315,96.846315,0.0,7,4.2444,3.6727
EXC,2026-02-12,102.045,102.668,96.91959,96.91959,0.0,7,4.2339,5.1254
EXC,2026-02-13,102.765,103.424,97.02036,97.02036,0.0,7,4.2154,5.7446
EXC,2026-02-17,102.593,103.261,97.049035,97.049035,0.0,7,4.2352,5.544
EXC,2026-02-18,102.169,102.846,97.062958,97.062958,0.0,7,4.2323,5.106
EXC,2026-02-19,102.608,103.294,97.055516,97.055516,0.0,7,4.24,5.5525
EXC,2026-02-23,103.051,103.774,97.118038,97.118038,0.0,7,4.248,5.933
EXC,2026-02-24,103.278,104.009,97.083518,97.083518,0.0,7,4.2673,6.1945
