ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,n_cashflows,effective_discount_rate,premium_to_floor
WEC1,2025-06-06,100.694,100.694,96.218731,96.218731,0.0,7,4.8861,4.4753
WEC1,2025-06-09,100.513,100.513,96.281693,96.281693,0.0,7,4.8747,4.2313
WEC1,2025-06-10,100.63,100.639,96.309148,96.309148,0.0,7,4.8659,4.3209
WEC1,2025-06-11,100.669,100.687,96.448777,96.448777,0.0,7,4.8195,4.2202
WEC1,2025-06-12,100.86,100.888,96.586024,96.586024,0.0,7,4.7852,4.274
WEC1,2025-06-13,100.548,100.605,96.501723,96.501723,0.0,7,4.8131,4.0463
WEC1,2025-06-16,100.552,100.618,96.494457,96.494457,0.0,7,4.8319,4.0575
WEC1,2025-06-17,100.179,100.254,96.552934,96.552934,0.0,7,4.8275,3.6261
WEC1,2025-06-18,100.023,100.117,96.581391,96.581391,0.0,7,4.8172,3.4416
WEC1,2025-06-20,100.346,100.468,96.658031,96.658031,0.0,7,4.7985,3.688
WEC1,2025-06-23,100.41,100.542,96.797776,96.797776,0.0,7,4.7613,3.6122
WEC1,2025-06-24,100.65,100.791,96.971887,96.971887,0.0,7,4.7136,3.6781
WEC1,2025-06-25,99.939,100.089,96.991188,96.991188,0.0,7,4.7097,2.9478
WEC1,2025-06-26,100.063,100.223,97.107588,97.107588,0.0,7,4.6764,2.9554
WEC1,2025-06-27,100.184,100.371,97.11091,97.11091,0.0,7,4.6789,3.0731
WEC1,2025-06-30,100.321,100.518,97.275011,97.275011,0.0,7,4.6415,3.046
WEC1,2025-07-01,100.265,100.471,97.243315,97.243315,0.0,7,4.6583,3.0217
WEC1,2025-07-02,100.115,100.331,97.250388,97.250388,0.0,7,4.649,2.8646
WEC1,2025-07-03,100.193,100.446,97.158434,97.158434,0.0,7,4.6938,3.0346
WEC1,2025-07-07,100.144,100.406,97.083809,97.083809,0.0,7,4.7335,3.0602
WEC1,2025-07-08,100.078,100.35,97.043166,97.043166,0.0,7,4.7545,3.0348
WEC1,2025-07-09,100.178,100.459,97.121137,97.121137,0.0,7,4.7308,3.0569
WEC1,2025-07-10,100.55,100.841,97.160899,97.160899,0.0,7,4.7235,3.3891
WEC1,2025-07-11,100.504,100.823,97.077328,97.077328,0.0,7,4.7444,3.4267
WEC1,2025-07-14,100.493,100.821,97.106618,97.106618,0.0,7,4.7522,3.3864
WEC1,2025-07-15,100.203,100.54,97.025212,97.025212,0.0,7,4.7807,3.1778
WEC1,2025-07-16,100.56,100.906,97.126639,97.126639,0.0,7,4.7439,3.4334
WEC1,2025-07-17,100.645,101.001,97.142698,97.142698,0.0,7,4.7471,3.5023
WEC1,2025-07-22,101.663,102.067,97.424523,97.424523,0.0,7,4.6879,4.2385
