date,ticker,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
2025-05-01,DLR,104.903,105.788,89.262382,89.262382,0.0,4.8296,11.0,161.88,208.342,30.6451,3.7438,4.5421,36.533478,175.3534,17.535339,0.57838,106.797721,106.797721,1.8947209999999897,18.9472099999999,False
2025-05-02,DLR,104.903,105.788,89.262382,89.262382,0.0,4.8296,11.0,161.88,208.342,30.6451,3.7438,4.5421,36.533478,175.3534,17.535339,0.57838,106.797721,106.797721,1.8947209999999897,18.9472099999999,False
2025-05-05,DLR,105.971,106.877,88.976549,88.976549,0.0,4.9092,11.0,166.64,208.342,31.0096,3.8748,4.5311,40.24097,193.1486,19.314861,0.601092,108.29141,108.29141,2.3204100000000096,23.204100000000096,False
2025-05-06,DLR,105.718,106.629,89.078421,89.078421,0.0,4.8815,11.0,166.63,208.342,30.686,3.8502,4.5284,39.698561,190.5452,19.054515,0.598631,108.132936,108.132936,2.4149359999999973,24.149359999999973,False
2025-05-07,DLR,105.813,106.729,89.180143,89.180143,0.0,4.8715,11.0,167.18,208.342,30.4098,3.8253,4.5257,39.564603,189.9022,18.990218,0.598425,108.170361,108.170361,2.3573609999999974,23.573609999999974,False
2025-05-08,DLR,105.813,106.729,89.180143,89.180143,0.0,4.8715,11.0,167.18,208.342,30.4098,3.8253,4.5257,39.564603,189.9022,18.990218,0.598425,108.170361,108.170361,2.3573609999999974,23.573609999999974,False
2025-05-09,DLR,105.638,106.576,88.938174,88.938174,0.0,4.9277,11.0,166.57,208.342,29.9765,3.9284,4.5202,38.827514,186.3643,18.63643,0.596513,107.574604,107.574604,1.9366040000000029,19.366040000000027,False
2025-05-12,DLR,105.461,106.404,88.868259,88.868259,0.0,4.9503,11.0,166.0,208.342,28.6335,4.0076,4.512,36.751438,176.3996,17.639955,0.589142,106.508214,106.508214,1.0472139999999968,10.472139999999968,False
2025-05-13,DLR,104.469,105.417,88.838763,88.838763,0.0,4.9467,11.0,165.8,208.342,28.7867,4.0493,4.5092,36.938878,177.2992,17.729923,0.590243,106.568686,106.568686,2.099686000000005,20.99686000000005,False
2025-05-14,DLR,104.526,104.526,88.703706,88.703706,0.0,4.9796,11.0,165.67,208.342,28.2509,4.0901,4.5065,36.197073,173.7387,17.373871,0.587933,106.077577,106.077577,1.5515769999999949,15.515769999999948,False
