date,ticker,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
2024-07-09,MTH,98.082,98.378,88.549156,88.549156,0.0,5.5119,9.0,77.3,115.8749,35.0767,4.2996,3.8494,14.48076,124.969,12.496896,0.497061,101.046052,101.046052,2.964052000000009,29.64052000000009,False
2024-07-10,MTH,98.655,98.956,88.580942,88.580942,0.0,5.4979,9.0,80.005,115.8749,35.2617,4.2935,3.8467,16.027354,138.3161,13.831607,0.518972,102.412549,102.412549,3.757548999999997,37.57548999999997,True
2024-07-11,MTH,102.684,102.99,88.884734,88.884734,0.0,5.4034,9.0,87.395,115.8749,32.0756,4.2007,3.8439,17.7698,153.3534,15.335337,0.548167,104.220071,104.220071,1.5360709999999926,15.360709999999926,False
2024-07-12,MTH,103.661,103.982,89.072457,89.072457,0.0,5.347,9.0,88.97,115.8749,34.034,4.1549,3.8412,19.84792,171.2876,17.128755,0.568872,106.201212,106.201212,2.540211999999997,25.402119999999968,False
2024-07-15,MTH,104.318,104.643,89.06661,89.06661,0.0,5.3513,9.0,89.315,115.8749,34.595,4.1587,3.833,20.423195,176.2522,17.625218,0.574154,106.691828,106.691828,2.373828000000003,23.73828000000003,False
2024-07-16,MTH,106.74,107.071,89.188762,89.188762,0.0,5.327,9.0,95.265,115.8749,34.122,4.1235,3.8303,23.64695,204.0732,20.407318,0.608838,109.59608,109.59608,2.8560800000000057,28.560800000000057,False
2024-07-17,MTH,107.661,107.996,89.222236,89.222236,0.0,5.3305,9.0,95.01,115.8749,34.3585,4.1065,3.8275,23.626446,203.8962,20.389623,0.607864,109.611859,109.611859,1.950858999999994,19.50858999999994,False
2024-07-18,MTH,108.14,108.48,89.146332,89.146332,0.0,5.3536,9.0,96.935,115.8749,34.7902,4.1347,3.8248,25.129012,216.8634,21.686337,0.621471,110.832669,110.832669,2.6926690000000093,26.926690000000093,False
2024-07-19,MTH,107.07,107.425,89.049927,89.049927,0.0,5.3801,9.0,95.05,115.8749,35.1,4.1696,3.822,24.235984,209.1565,20.915654,0.612502,109.965581,109.965581,2.895581000000007,28.95581000000007,False
2024-07-22,MTH,107.07,107.425,89.049927,89.049927,0.0,5.3801,9.0,95.05,115.8749,35.1,4.1696,3.822,24.235984,209.1565,20.915654,0.612502,109.965581,109.965581,2.895581000000007,28.95581000000007,False
2024-07-23,MTH,109.264,109.629,89.097621,89.097621,0.0,5.3772,9.0,98.825,115.8749,34.52,4.1702,3.8111,26.068459,224.9708,22.49708,0.63126,111.594701,111.594701,2.330701000000005,23.307010000000048,False
2024-07-24,MTH,107.391,107.76,89.071483,89.071483,0.0,5.3796,9.0,95.76,115.8749,36.4771,4.1628,3.8084,25.570263,220.6714,22.067137,0.621705,111.13862,111.13862,3.7476199999999977,37.47619999999998,True
2024-07-25,MTH,107.391,107.76,89.071483,89.071483,0.0,5.3796,9.0,95.76,115.8749,36.4771,4.1628,3.8084,25.570263,220.6714,22.067137,0.621705,111.13862,111.13862,3.7476199999999977,37.47619999999998,True
2024-07-26,MTH,109.397,109.786,89.253028,89.253028,0.0,5.3335,9.0,100.05,115.8749,34.0863,4.1124,3.8029,26.380729,227.6657,22.766569,0.634939,112.019597,112.019597,2.622596999999999,26.22596999999999,False
2024-07-29,MTH,109.345,109.739,89.361563,89.361563,0.0,5.3269,9.0,101.04,115.8749,34.4704,4.089,3.7947,27.184548,234.6026,23.460265,0.640791,112.821828,112.821828,3.476828000000012,34.76828000000012,True
2024-07-30,MTH,110.628,111.026,89.41967,89.41967,0.0,5.3133,9.0,101.64,115.8749,34.6249,4.0642,3.7919,27.638989,238.5245,23.852448,0.643973,113.272118,113.272118,2.644117999999992,26.44117999999992,False
2024-07-31,MTH,110.81,111.209,89.626205,89.626205,0.0,5.2518,9.0,101.435,115.8749,34.6304,4.0082,3.7892,27.41015,236.5496,23.654959,0.641568,113.281164,113.281164,2.4711640000000017,24.711640000000017,False
2024-08-01,MTH,110.848,111.251,89.840317,89.840317,0.0,5.1854,9.0,97.99,115.8749,35.7135,3.8937,3.7864,25.923268,223.7178,22.37178,0.624456,112.212097,112.212097,1.364097000000001,13.64097000000001,False
2024-08-02,MTH,108.135,108.553,90.361844,90.361844,0.0,5.0162,9.0,95.655,115.8749,37.2755,3.6618,3.7837,25.312961,218.4509,21.845086,0.613524,112.20693,112.20693,4.071929999999995,40.71929999999995,True
2024-08-05,MTH,106.018,106.441,90.353823,90.353823,0.0,5.0566,9.0,91.005,115.8749,39.6303,3.6149,3.7755,24.059532,207.6338,20.763376,0.597979,111.117199,111.117199,5.099198999999999,50.99198999999999,True
2024-08-06,MTH,107.055,107.483,90.269927,90.269927,0.0,5.0909,9.0,91.525,115.8749,37.8089,3.6952,3.7728,23.19306,200.1561,20.015611,0.592974,110.285538,110.285538,3.230537999999996,32.30537999999996,True
2024-08-07,MTH,106.981,107.414,90.155849,90.155849,0.0,5.0859,9.0,87.1,115.8749,37.6342,3.7463,3.77,20.452114,176.5017,17.650174,0.565593,107.806023,107.806023,0.8250230000000158,8.250230000000158,False
2024-08-08,MTH,104.75,105.188,90.108872,90.108872,0.0,5.1052,9.0,89.285,115.8749,36.7218,3.7851,3.7673,21.167394,182.6746,18.267461,0.574924,108.376333,108.376333,3.6263330000000025,36.263330000000025,True
2024-08-09,MTH,106.0,106.452,90.171322,90.171322,0.0,5.0964,9.0,89.285,115.8749,35.6551,3.7787,3.7645,20.403437,176.0817,17.608166,0.568474,107.779488,107.779488,1.7794880000000006,17.794880000000006,False
2024-08-12,MTH,106.0,106.452,90.171322,90.171322,0.0,5.0964,9.0,89.285,115.8749,35.6551,3.7787,3.7645,20.403437,176.0817,17.608166,0.568474,107.779488,107.779488,1.7794880000000006,17.794880000000006,False
2024-08-13,MTH,106.031,106.492,90.547717,90.547717,0.0,5.0017,9.0,89.9,115.8749,35.2847,3.6733,3.7536,20.341841,175.5501,17.555009,0.567587,108.102726,108.102726,2.071725999999998,20.717259999999985,False
2024-08-14,MTH,105.287,105.753,90.678876,90.678876,0.0,4.9813,9.0,89.365,115.8749,34.745,3.6548,3.7509,19.609909,169.2335,16.923352,0.56022,107.602228,107.602228,2.3152279999999905,23.152279999999905,False
2024-08-15,MTH,106.086,106.557,90.509593,90.509593,0.0,5.0417,9.0,90.32,115.8749,34.0611,3.7524,3.7481,19.796851,170.8468,17.084683,0.564695,107.594276,107.594276,1.508275999999995,15.08275999999995,False
2024-08-16,MTH,105.75,106.236,90.540632,90.540632,0.0,5.0201,9.0,89.88,115.8749,35.2071,3.7465,3.7454,20.32322,175.3894,17.538939,0.568172,108.079571,108.079571,2.3295710000000014,23.29571000000001,False
2024-08-19,MTH,107.717,108.208,90.638841,90.638841,0.0,5.0126,9.0,93.495,115.8749,33.4184,3.7359,3.7372,21.163056,182.6372,18.263717,0.58157,108.902558,108.902558,1.1855580000000003,11.855580000000003,False
2024-08-20,MTH,107.268,107.764,90.734059,90.734059,0.0,4.9792,9.0,92.645,115.8749,34.829,3.6893,3.7344,21.590683,186.3276,18.632759,0.582335,109.366818,109.366818,2.0988179999999943,20.988179999999943,False
2024-08-21,MTH,109.143,109.644,90.946322,90.946322,0.0,4.9205,9.0,97.075,115.8749,33.5882,3.6351,3.7317,23.257723,200.7142,20.071415,0.602538,111.017737,111.017737,1.874736999999996,18.74736999999996,False
2024-08-22,MTH,108.934,109.44,90.821309,90.821309,0.0,4.9681,9.0,96.42,115.8749,33.6742,3.6886,3.729,22.988386,198.3898,19.838977,0.599989,110.660286,110.660286,1.7262860000000018,17.262860000000018,False
2024-08-23,MTH,112.034,112.554,91.022674,91.022674,0.0,4.8952,9.0,102.97,115.8749,34.304,3.6382,3.7262,27.361326,236.1282,23.612824,0.639014,114.635498,114.635498,2.6014979999999923,26.014979999999923,False
2024-08-26,MTH,112.4,112.925,91.058688,91.058688,0.0,4.9072,9.0,100.915,115.8749,34.3255,3.6374,3.718,26.006561,224.4366,22.443662,0.627195,113.50235,113.50235,1.1023500000000013,11.023500000000013,False
2024-08-27,MTH,110.955,111.485,91.088591,91.088591,0.0,4.8924,9.0,99.475,115.8749,34.6942,3.6316,3.7153,25.396163,219.1689,21.916889,0.620392,113.00548,113.00548,2.050479999999993,20.50479999999993,False
2024-08-28,MTH,110.379,110.913,91.098412,91.098412,0.0,4.8958,9.0,98.895,115.8749,34.1176,3.6321,3.7125,24.625938,212.5218,21.252184,0.614715,112.350596,112.350596,1.971595999999991,19.71595999999991,False
2024-08-29,MTH,109.875,110.415,91.039713,91.039713,0.0,4.9161,9.0,98.55,115.8749,35.1659,3.6546,3.7098,25.189027,217.3813,21.73813,0.61737,112.777843,112.777843,2.9028430000000043,29.028430000000043,False
2024-08-30,MTH,112.043,112.597,90.997151,90.997151,0.0,4.9193,9.0,99.035,115.8749,34.197,3.6823,3.707,24.808051,214.0935,21.409348,0.616696,112.406499,112.406499,0.3634989999999902,3.6349899999999034,False
2024-09-02,MTH,112.043,112.597,90.997151,90.997151,0.0,4.9193,9.0,99.035,115.8749,34.197,3.6823,3.707,24.808051,214.0935,21.409348,0.616696,112.406499,112.406499,0.3634989999999902,3.6349899999999034,False
2024-09-03,MTH,110.3,110.859,91.04468,91.04468,0.0,4.9195,9.0,95.34,115.8749,36.4692,3.638,3.6961,24.115241,208.1145,20.811453,0.603963,111.856133,111.856133,1.5561330000000029,15.561330000000028,False
