ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
WEC2,2025-02-14,102.97,98.7723,18.5171,4.2517,4.293,26.750955,0.780269,270.8347,27.083469
WEC2,2025-02-18,103.11,98.7723,16.9996,4.2911,4.282,25.968612,0.79311,262.914,26.291402
WEC2,2025-02-19,103.58,98.7723,17.2751,4.2725,4.2793,26.453074,0.794,267.8189,26.781885
WEC2,2025-02-20,103.53,98.7723,18.3269,4.2546,4.2765,27.014498,0.785489,273.5029,27.350288
WEC2,2025-02-21,104.05,98.7723,15.6407,4.1897,4.2738,25.616952,0.808948,259.3537,25.935371
WEC2,2025-02-24,104.88,98.7723,19.4582,4.1576,4.2656,28.5125,0.78504,288.6691,28.86691
WEC2,2025-02-25,105.89,98.7723,18.6591,4.0767,4.2628,28.58699,0.79474,289.4233,28.942327
WEC2,2025-02-26,105.71,98.7723,18.9919,4.0259,4.2601,28.529502,0.789628,288.8412,28.884124
WEC2,2025-02-27,105.6,98.7723,18.8939,4.0311,4.2574,28.384705,0.789581,287.3753,28.737527
WEC2,2025-02-28,106.69,98.7723,18.7033,3.9809,4.2546,28.973502,0.79708,293.3364,29.333643
WEC2,2025-03-03,108.36,98.7723,19.9997,3.9222,4.2464,30.971133,0.79773,313.561,31.356105
WEC2,2025-03-04,105.5,98.7723,18.5921,3.9309,4.2437,27.831643,0.787419,281.7759,28.17759
WEC2,2025-03-05,104.47,98.7723,20.3855,3.9787,4.2409,28.303524,0.771322,286.5534,28.655337
WEC2,2025-03-06,103.8,98.7723,20.7736,3.9772,4.2382,28.03471,0.76477,283.8318,28.383182
WEC2,2025-03-07,106.84,98.7723,20.8542,3.9981,4.2355,30.437841,0.785516,308.1618,30.816183
WEC2,2025-03-10,108.98,98.7723,21.7245,3.9189,4.2272,32.475915,0.791947,328.7959,32.879591
WEC2,2025-03-11,105.77,98.7723,20.5134,3.9399,4.2245,29.22998,0.778236,295.9331,29.593309
