ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
REXR2,2024-03-28,50.3,63.6351,22.9746,4.1488,4.9637,9.588913,0.577848,150.6859,15.068593
REXR2,2024-04-01,48.84,63.6351,26.001,4.241,4.9528,10.118921,0.576457,159.0148,15.90148
REXR2,2024-04-02,48.57,63.6351,25.983,4.272,4.95,9.982172,0.573552,156.8658,15.686584
REXR2,2024-04-03,48.7,63.6351,27.0805,4.2695,4.9473,10.503868,0.581387,165.0641,16.506409
REXR2,2024-04-04,48.46,63.6351,27.3976,4.2397,4.9446,10.468878,0.578993,164.5142,16.451423
REXR2,2024-04-05,48.61,63.6351,26.5278,4.2988,4.9418,10.239937,0.577775,160.9165,16.091652
REXR2,2024-04-08,48.99,63.6351,26.4299,4.3437,4.9336,10.43761,0.583424,164.0229,16.402286
REXR2,2024-04-09,49.37,63.6351,25.972,4.3114,4.9309,10.427081,0.584869,163.8574,16.38574
REXR2,2024-04-10,47.89,63.6351,26.9949,4.4816,4.9281,10.159592,0.57605,159.6539,15.965392
REXR2,2024-04-11,47.59,63.6351,26.9227,4.512,4.9254,9.980172,0.572369,156.8344,15.683441
REXR2,2024-04-12,46.68,63.6351,27.6673,4.4707,4.9227,9.730558,0.563065,152.9118,15.291183
REXR2,2024-04-15,45.07,63.6351,22.6885,4.5395,4.9144,6.889335,0.502539,108.2631,10.826315
REXR2,2024-04-16,44.66,63.6351,20.9229,4.5891,4.9117,6.00197,0.480006,94.3186,9.431855
REXR2,2024-04-17,42.24,63.6351,26.7764,4.5451,4.909,7.057016,0.4919,110.8982,11.089819
REXR2,2024-04-18,43.19,63.6351,27.0848,4.5813,4.9062,7.657212,0.510249,120.33,12.033002
REXR2,2024-04-19,42.74,63.6351,25.512,4.5748,4.9035,6.838641,0.489028,107.4665,10.74665
REXR2,2024-04-22,43.01,63.6351,26.67,4.5727,4.8953,7.391082,0.503179,116.1479,11.61479
REXR2,2024-04-23,43.73,63.6351,30.121,4.5495,4.8925,9.053936,0.5403,142.279,14.227898
REXR2,2024-04-24,42.54,63.6351,27.3671,4.5679,4.8898,7.406018,0.501498,116.3826,11.63826
REXR2,2024-04-25,43.0,63.6351,26.6581,4.6226,4.8871,7.402886,0.504119,116.3334,11.63334
REXR2,2024-04-26,43.2,63.6351,26.8863,4.618,4.8843,7.577952,0.508799,119.0845,11.908449
REXR2,2024-04-29,43.39,63.6351,25.7562,4.5874,4.8761,7.214532,0.500735,113.3735,11.337349
REXR2,2024-04-30,42.81,63.6351,24.9098,4.6325,4.8734,6.633977,0.484786,104.2503,10.42503
REXR2,2024-05-01,42.39,63.6351,27.8082,4.5834,4.8706,7.472615,0.502466,117.4292,11.742916
REXR2,2024-05-02,43.48,63.6351,25.6909,4.525,4.8679,7.176401,0.499037,112.7743,11.277427
REXR2,2024-05-03,44.4,63.6351,23.8642,4.4458,4.8652,6.867752,0.495102,107.924,10.792398
REXR2,2024-05-06,44.31,63.6351,28.7963,4.4272,4.8569,8.695798,0.532884,136.651,13.665098
REXR2,2024-05-07,45.1,63.6351,21.8316,4.4111,4.8542,6.36707,0.48679,100.056,10.005596
REXR2,2024-05-08,44.9,63.6351,23.9666,4.4266,4.8515,7.115538,0.502928,111.8178,11.181783
REXR2,2024-05-09,45.3,63.6351,28.3188,4.4047,4.8487,9.027107,0.542534,141.8574,14.185738
REXR2,2024-05-10,45.11,63.6351,22.8454,4.4372,4.846,6.781434,0.496866,106.5675,10.656753
REXR2,2024-05-13,44.83,63.6351,24.5388,4.4343,4.8378,7.283893,0.506119,114.4635,11.446347
REXR2,2024-05-14,45.39,63.6351,24.1204,4.4043,4.835,7.369944,0.510505,115.8157,11.581572
REXR2,2024-05-15,45.9,63.6351,27.2311,4.3195,4.8323,8.823547,0.539716,138.6585,13.865851
REXR2,2024-05-16,46.13,63.6351,23.991,4.3365,4.8296,7.618582,0.518517,119.723,11.972298
REXR2,2024-05-17,46.35,63.6351,27.4391,4.3624,4.8268,9.184101,0.54889,144.3245,14.432447
REXR2,2024-05-20,46.22,63.6351,26.0565,4.3834,4.8186,8.541212,0.537134,134.2217,13.422172
REXR2,2024-05-21,45.8,63.6351,22.001,4.3701,4.8159,6.687259,0.497335,105.0876,10.50876
REXR2,2024-05-22,45.46,63.6351,21.9858,4.3862,4.8131,6.521913,0.491524,102.4892,10.248925
REXR2,2024-05-23,44.05,63.6351,28.7467,4.4458,4.8104,8.456319,0.526777,132.8877,13.288766
REXR2,2024-05-24,43.68,63.6351,23.6669,4.4635,4.8077,6.358098,0.478062,99.915,9.991497
REXR2,2024-05-28,43.7,63.6351,21.6225,4.4978,4.7967,5.559518,0.457418,87.3656,8.73656
REXR2,2024-05-29,44.34,63.6351,26.1249,4.5644,4.794,7.663243,0.513379,120.4248,12.04248
REXR2,2024-05-30,44.7,63.6351,26.2904,4.5336,4.7912,7.87279,0.518886,123.7178,12.371775
REXR2,2024-05-31,45.36,63.6351,29.0115,4.4906,4.7885,9.29075,0.548052,146.0004,14.600042
REXR2,2024-06-03,44.7,63.6351,26.5567,4.3995,4.7803,7.854383,0.515934,123.4285,12.342849
REXR2,2024-06-04,44.87,63.6351,26.9058,4.3244,4.7775,8.017089,0.518689,125.9853,12.598535
REXR2,2024-06-05,44.24,63.6351,16.818,4.2767,4.7748,3.800324,0.398667,59.7206,5.972058
REXR2,2024-06-06,44.66,63.6351,19.4066,4.2526,4.7721,4.95507,0.440741,77.8669,7.786694
REXR2,2024-06-07,44.12,63.6351,23.1001,4.3693,4.7693,6.224169,0.474639,97.8103,9.781033
REXR2,2024-06-10,44.08,63.6351,26.6518,4.4235,4.7611,7.575511,0.507285,119.0461,11.904613
REXR2,2024-06-11,44.68,63.6351,27.8626,4.3751,4.7584,8.304333,0.524245,130.4993,13.049926
REXR2,2024-06-12,45.06,63.6351,23.4376,4.3021,4.7556,6.741175,0.491199,105.9349,10.593486
REXR2,2024-06-13,45.09,63.6351,22.7428,4.2259,4.7529,6.425317,0.482306,100.9713,10.097129
REXR2,2024-06-14,44.83,63.6351,26.8108,4.1986,4.7502,7.815074,0.511728,122.8108,12.281075
REXR2,2024-06-17,45.08,63.6351,23.5842,4.2446,4.742,6.743283,0.48999,105.968,10.596799
REXR2,2024-06-18,44.02,63.6351,25.5449,4.2098,4.7392,6.951552,0.488715,109.2409,10.924086
REXR2,2024-06-20,44.3,63.6351,28.2731,4.2234,4.7337,8.106572,0.515861,127.3915,12.739154
REXR2,2024-06-21,44.52,63.6351,23.6725,4.227,4.731,6.478635,0.479921,101.8092,10.180916
