ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
PPL1,2025-11-24,36.48,42.6599,18.4718,3.6049,5.0185,6.348963,0.603633,148.8273,14.882731
PPL1,2025-11-25,36.41,42.6599,18.6864,3.5747,5.0157,6.347322,0.601037,148.7888,14.878885
PPL1,2025-11-26,36.71,42.6599,17.0276,3.571,5.013,5.9917,0.603645,140.4526,14.045264
PPL1,2025-11-28,36.9,42.6599,18.2483,3.5892,5.0075,6.518309,0.612634,152.797,15.279699
PPL1,2025-12-01,35.8,42.6599,19.8046,3.6417,4.9993,6.354765,0.592229,148.9633,14.896331
PPL1,2025-12-02,35.22,42.6599,16.1615,3.6441,4.9966,4.908716,0.559927,115.0662,11.506619
PPL1,2025-12-03,34.81,42.6599,15.3019,3.6208,4.9938,4.376408,0.540044,102.5883,10.258826
PPL1,2025-12-04,34.16,42.6599,18.6983,3.6603,4.9911,5.107436,0.544333,119.7244,11.972444
PPL1,2025-12-05,33.86,42.6599,18.4126,3.6928,4.9884,4.869572,0.535168,114.1486,11.41486
PPL1,2025-12-08,33.93,42.6599,16.9436,3.7262,4.9802,4.464797,0.527834,104.6602,10.46602
PPL1,2025-12-09,33.8,42.6599,18.2928,3.75,4.9774,4.824511,0.534754,113.0923,11.309233
PPL1,2025-12-10,33.26,42.6599,18.893,3.7209,4.9747,4.686176,0.521936,109.8496,10.98496
PPL1,2025-12-11,33.46,42.6599,19.0764,3.7026,4.9719,4.840393,0.528196,113.4646,11.346463
PPL1,2025-12-12,33.99,42.6599,18.8407,3.7271,4.9692,5.077264,0.542588,119.0172,11.901717
PPL1,2025-12-15,34.26,42.6599,19.3191,3.7193,4.961,5.360516,0.552402,125.6569,12.565693
PPL1,2025-12-16,33.98,42.6599,18.8643,3.6898,4.9582,5.042401,0.540205,118.1999,11.819992
PPL1,2025-12-17,34.34,42.6599,18.9695,3.6878,4.9555,5.271314,0.550712,123.5659,12.356593
PPL1,2025-12-18,34.75,42.6599,20.0182,3.662,4.9528,5.795274,0.566332,135.8482,13.584818
PPL1,2025-12-19,34.29,42.6599,19.4755,3.6797,4.95,5.386103,0.551893,126.2567,12.625671
PPL1,2025-12-22,34.68,42.6599,18.704,3.6961,4.9418,5.370943,0.558221,125.9013,12.590134
PPL1,2025-12-23,34.81,42.6599,18.8255,3.7121,4.9391,5.488682,0.563061,128.6613,12.86613
PPL1,2025-12-24,34.97,42.6599,19.0577,3.7044,4.9363,5.639952,0.568101,132.2072,13.220723
PPL1,2025-12-26,35.08,42.6599,18.9789,3.6823,4.9309,5.655873,0.569358,132.5805,13.258046
PPL1,2025-12-29,35.22,42.6599,19.2414,3.6608,4.9227,5.788272,0.572985,135.684,13.568404
PPL1,2025-12-30,35.33,42.6599,21.3481,3.6586,4.9199,6.470086,0.585264,151.6666,15.166658
PPL1,2025-12-31,35.02,42.6599,18.5845,3.692,4.9172,5.494793,0.565558,128.8045,12.880455
