ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
MTH,2024-10-21,96.82,115.8749,34.3584,3.8913,3.5647,23.208802,0.60276,200.292,20.029196
MTH,2024-10-22,92.01,115.8749,35.0489,3.9207,3.5619,20.848624,0.576088,179.9236,17.992363
MTH,2024-10-23,91.66,115.8749,35.3689,3.9537,3.5592,20.885809,0.57605,180.2445,18.024453
MTH,2024-10-24,92.715,115.8749,35.1439,3.9518,3.5565,21.344978,0.581575,184.2072,18.420716
MTH,2024-10-25,91.42,115.8749,34.7949,3.9852,3.5537,20.35606,0.571723,175.6728,17.56728
MTH,2024-10-28,92.24,115.8749,35.4844,4.0173,3.5455,21.319969,0.58108,183.9913,18.399133
MTH,2024-10-29,90.27,115.8749,36.1831,4.0217,3.5428,20.611942,0.571904,177.8811,17.788106
MTH,2024-10-30,88.77,115.8749,36.0843,4.0468,3.54,19.659864,0.561616,169.6646,16.966463
MTH,2024-10-31,90.6,115.8749,35.8741,4.0541,3.5373,20.608138,0.572759,177.8482,17.784823
MTH,2024-11-01,91.72,115.8749,35.8768,4.1098,3.5346,21.330982,0.581104,184.0864,18.408637
MTH,2024-11-04,92.79,115.8749,35.8364,4.0863,3.5264,21.878981,0.586866,188.8156,18.881561
MTH,2024-11-05,95.395,115.8749,36.2361,4.0817,3.5236,23.697118,0.604483,204.5061,20.450613
MTH,2024-11-06,93.325,115.8749,35.1865,4.1694,3.5209,21.822767,0.588491,188.3305,18.833048
MTH,2024-11-07,93.82,115.8749,34.7145,4.1213,3.5181,21.724183,0.58824,187.4797,18.74797
MTH,2024-11-08,95.385,115.8749,35.4512,4.1261,3.5154,23.163046,0.601451,199.8971,19.989709
MTH,2024-11-11,95.0,115.8749,34.5007,4.1262,3.5072,22.235463,0.594363,191.892,19.189205
MTH,2024-11-12,90.425,115.8749,35.1177,4.2179,3.5044,20.010583,0.569071,172.6913,17.269133
MTH,2024-11-13,88.96,115.8749,35.8791,4.2161,3.5017,19.633953,0.563123,169.441,16.944102
MTH,2024-11-14,90.615,115.8749,35.4004,4.2377,3.499,20.313609,0.572043,175.3064,17.530644
MTH,2024-11-15,89.705,115.8749,36.1246,4.2319,3.4962,20.239502,0.569631,174.6669,17.46669
MTH,2024-11-18,88.72,115.8749,35.55,4.2161,3.488,19.211365,0.558862,165.7941,16.579408
MTH,2024-11-19,89.125,115.8749,34.4672,4.1958,3.4853,18.7071,0.554952,161.4423,16.144227
MTH,2024-11-20,89.115,115.8749,35.7646,4.1979,3.4825,19.538743,0.562117,168.6194,16.861935
MTH,2024-11-21,88.84,115.8749,35.8232,4.2318,3.4798,19.436195,0.561091,167.7344,16.773437
MTH,2024-11-22,92.22,115.8749,34.4854,4.2451,3.4771,20.554183,0.577051,177.3826,17.73826
MTH,2024-11-25,97.93,115.8749,35.2219,4.1612,3.4689,24.342008,0.614311,210.0715,21.007153
MTH,2024-11-26,95.81,115.8749,34.9735,4.1618,3.4661,22.889462,0.600382,197.5361,19.753606
MTH,2024-11-27,94.65,115.8749,34.9638,4.123,3.4634,22.12994,0.592139,190.9814,19.098138
MTH,2024-11-29,95.535,115.8749,34.6151,4.0714,3.4579,22.329838,0.594815,192.7065,19.27065
MTH,2024-12-02,95.54,115.8749,36.1837,4.068,3.4497,23.365825,0.601439,201.6471,20.164707
MTH,2024-12-03,95.275,115.8749,35.0115,4.0794,3.447,22.404125,0.594633,193.3476,19.33476
MTH,2024-12-04,92.15,115.8749,36.0212,4.0491,3.4442,21.183104,0.578865,182.8102,18.281018
MTH,2024-12-05,89.91,115.8749,35.8635,4.0384,3.4415,19.71582,0.5627,170.1475,17.014753
