ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
VTR,2023-06-13,101.384,101.405,95.023848,95.023848,0.0,6.0967,7,45.91,54.7112,27.319,4.3502,2.9678,7.691894,140.5909,14.05909,0.553559,109.082938,109.082938,7.698937999999998,76.98937999999998,True
VTR,2023-06-14,101.693,101.725,94.901008,94.901008,0.0,6.1385,7,46.32,54.7112,27.1803,4.405,2.9651,7.909826,144.5742,14.457422,0.561733,109.35843,109.35843,7.665430000000001,76.6543,True
VTR,2023-06-15,101.358,101.431,95.152405,95.152405,0.0,6.0562,7,46.13,54.7112,26.3115,4.3312,2.9624,7.47346,136.5984,13.659842,0.551937,108.812247,108.812247,7.454246999999995,74.54246999999995,True
VTR,2023-06-16,101.478,101.561,95.111192,95.111192,0.0,6.076,7,46.08,54.7112,24.8214,4.3733,2.9596,6.980081,127.5805,12.758052,0.544376,107.86924400000001,107.86924400000001,6.391244000000015,63.91244000000014,True
VTR,2023-06-20,101.014,101.107,95.16115,95.16115,0.0,6.0789,7,45.42,54.7112,25.2657,4.3767,2.9487,6.758684,123.5339,12.353387,0.533107,107.514537,107.514537,6.5005370000000084,65.00537000000008,True
VTR,2023-06-21,100.396,100.5,95.179366,95.179366,0.0,6.0905,7,44.96,54.7112,24.7164,4.3746,2.9459,6.353315,116.1246,11.612462,0.520501,106.79182800000001,106.79182800000001,6.395828000000009,63.95828000000009,True
VTR,2023-06-22,99.978,100.113,95.070915,95.070915,0.0,6.1259,7,44.49,54.7112,24.2099,4.4341,2.9432,5.984637,109.386,10.938599,0.508877,106.009514,106.009514,6.031514000000001,60.315140000000014,True
VTR,2023-06-23,99.95,100.096,95.064894,95.064894,0.0,6.1279,7,44.47,54.7112,25.7193,4.4226,2.9405,6.420013,117.3437,11.734372,0.517475,106.79926599999999,106.79926599999999,6.849265999999986,68.49265999999986,True
VTR,2023-06-26,100.975,101.131,95.137907,95.137907,0.0,6.1321,7,45.87,54.7112,23.9811,4.4104,2.9322,6.583446,120.3309,12.03309,0.535316,107.170997,107.170997,6.1959970000000055,61.959970000000055,True
VTR,2023-06-27,101.423,101.59,95.067557,95.067557,0.0,6.1688,7,46.96,54.7112,24.4541,4.4543,2.9295,7.352571,134.3888,13.438881,0.561073,108.50643799999999,108.50643799999999,7.083437999999987,70.83437999999987,True
VTR,2023-06-28,101.423,101.6,95.165326,95.165326,0.0,6.1519,7,46.58,54.7112,23.5571,4.4305,2.9268,6.817457,124.6081,12.460812,0.548107,107.626138,107.626138,6.203137999999996,62.031379999999956,True
VTR,2023-06-29,101.45,101.658,94.933632,94.933632,0.0,6.2226,7,47.62,54.7112,24.0332,4.5604,2.924,7.653393,139.8872,13.988719,0.575402,108.922351,108.922351,7.472351000000003,74.72351000000003,True
VTR,2023-06-30,102.098,102.327,94.999842,94.999842,0.0,6.1982,7,47.27,54.7112,22.7183,4.5801,2.9213,7.023164,128.368,12.836799,0.56337,107.836641,107.836641,5.738641000000001,57.38641000000001,True
VTR,2023-07-03,102.853,103.093,94.929077,94.929077,0.0,6.2253,7,48.26,54.7112,23.0773,4.6374,2.9131,7.744705,141.5562,14.155617,0.586819,109.08469400000001,109.08469400000001,6.231694000000019,62.31694000000019,True
VTR,2023-07-05,103.543,103.793,94.837037,94.837037,0.0,6.2528,7,48.78,54.7112,23.5808,4.6778,2.9076,8.228474,150.3984,15.03984,0.599509,109.876877,109.876877,6.333876999999987,63.33876999999986,True
VTR,2023-07-06,102.702,102.983,94.620856,94.620856,0.0,6.3258,7,48.18,54.7112,25.8312,4.7525,2.9049,8.628994,157.719,15.771902,0.596119,110.392758,110.392758,7.690758000000002,76.90758000000002,True
VTR,2023-07-07,102.42,102.712,94.682445,94.682445,0.0,6.299,7,47.9,54.7112,25.0095,4.7442,2.9021,8.189771,149.691,14.9691,0.58797,109.651545,109.651545,7.231544999999997,72.31544999999997,True
VTR,2023-07-10,102.503,102.805,94.9041,94.9041,0.0,6.2512,7,47.97,54.7112,24.6717,4.6718,2.8939,8.062309,147.3613,14.736127,0.585847,109.640227,109.640227,7.137226999999996,71.37226999999996,True
VTR,2023-07-11,103.018,103.33,94.990971,94.990971,0.0,6.2385,7,48.79,54.7112,24.3936,4.652,2.8912,8.441048,154.2838,15.428379,0.600159,110.41935000000001,110.41935000000001,7.401350000000008,74.01350000000008,True
VTR,2023-07-12,102.73,103.053,95.329587,95.329587,0.0,6.1328,7,48.31,54.7112,23.656,4.5298,2.8884,7.841866,143.3321,14.333206,0.585172,109.66279300000001,109.66279300000001,6.932793000000004,69.32793000000004,True
VTR,2023-07-13,103.353,103.707,95.636361,95.636361,0.0,6.0333,7,48.52,54.7112,23.409,4.4012,2.8857,7.803662,142.6338,14.263377,0.584905,109.899738,109.899738,6.546738000000005,65.46738000000005,True
VTR,2023-07-14,102.672,103.036,95.513462,95.513462,0.0,6.0824,7,48.07,54.7112,24.1285,4.4469,2.883,7.791911,142.419,14.241898,0.579311,109.75536000000001,109.75536000000001,7.083360000000013,70.83360000000013,True
VTR,2023-07-18,102.541,102.926,95.588681,95.588681,0.0,6.0973,7,47.6,54.7112,23.868,4.4394,2.872,7.40363,135.3221,13.532206,0.567959,109.120887,109.120887,6.579886999999999,65.79887,True
VTR,2023-07-19,103.072,103.468,95.636447,95.636447,0.0,6.08,7,48.21,54.7112,23.8022,4.426,2.8693,7.726503,141.2235,14.122349,0.579669,109.758796,109.758796,6.686796000000001,66.86796000000001,True
VTR,2023-07-20,104.237,104.664,95.516188,95.516188,0.0,6.1177,7,49.69,54.7112,23.2441,4.4916,2.8665,8.450986,154.4654,15.446543,0.609289,110.962731,110.962731,6.72573100000001,67.2573100000001,True
VTR,2023-07-21,104.268,104.705,95.502067,95.502067,0.0,6.1129,7,49.53,54.7112,22.8725,4.5141,2.8638,8.245858,150.7161,15.071614,0.605891,110.573681,110.573681,6.305680999999993,63.05680999999992,True
VTR,2023-07-24,104.123,104.571,95.465687,95.465687,0.0,6.1522,7,49.68,54.7112,22.551,4.557,2.8556,8.240216,150.613,15.061302,0.609092,110.526989,110.526989,6.403988999999996,64.03988999999996,True
VTR,2023-07-25,103.929,104.387,95.39591,95.39591,0.0,6.18,7,49.29,54.7112,22.9137,4.602,2.8528,8.146628,148.9024,14.890245,0.60305,110.28615500000001,110.28615500000001,6.357155000000006,63.57155000000006,True
VTR,2023-07-26,104.05,104.519,95.525632,95.525632,0.0,6.1366,7,48.87,54.7112,23.1549,4.5749,2.8501,7.95237,145.3518,14.535184,0.594195,110.060816,110.060816,6.0108160000000055,60.108160000000055,True
VTR,2023-07-27,102.5,103.0,95.371033,95.371033,0.0,6.1764,7,48.0,54.7112,23.9223,4.6557,2.8474,7.724464,141.1862,14.118622,0.580863,109.489655,109.489655,6.989654999999999,69.89654999999999,True
VTR,2023-07-31,103.063,103.573,95.614841,95.614841,0.0,6.1133,7,48.52,54.7112,24.1886,4.6243,2.8364,8.073181,147.56,14.756,0.590614,110.370841,110.370841,7.307840999999996,73.07840999999996,True
VTR,2023-08-01,103.25,103.771,95.458673,95.458673,0.0,6.1648,7,48.57,54.7112,23.8671,4.6654,2.8337,8.018301,146.5569,14.65569,0.591649,110.114363,110.114363,6.864362999999997,68.64362999999997,True
VTR,2023-08-02,102.864,103.395,95.422455,95.422455,0.0,6.1809,7,48.48,54.7112,25.0453,4.6568,2.8309,8.32731,152.2049,15.220491,0.592877,110.642946,110.642946,7.778945999999991,77.7894599999999,True
VTR,2023-08-03,102.5,103.063,95.341398,95.341398,0.0,6.2118,7,48.22,54.7112,25.3561,4.687,2.8282,8.283203,151.3987,15.139873,0.589498,110.48127099999999,110.48127099999999,7.9812709999999925,79.81270999999992,True
VTR,2023-08-04,99.994,100.567,95.622335,95.622335,0.0,6.1117,7,44.93,54.7112,25.2048,4.5869,2.8255,6.340685,115.8938,11.589377,0.520366,107.211712,107.211712,7.217712000000006,72.17712000000006,True
VTR,2023-08-07,99.979,100.562,95.697655,95.697655,0.0,6.11,7,45.59,54.7112,24.9933,4.5739,2.8172,6.589245,120.4369,12.04369,0.531852,107.741345,107.741345,7.762344999999996,77.62344999999996,True
VTR,2023-08-08,100.712,101.305,95.790961,95.790961,0.0,6.0994,7,45.49,54.7112,25.5449,4.5305,2.8145,6.674211,121.9899,12.198989,0.531422,107.98995,107.98995,7.27794999999999,72.7794999999999,True
VTR,2023-08-09,99.746,100.35,95.764679,95.764679,0.0,6.1271,7,44.51,54.7112,25.8884,4.5371,2.8118,6.277786,114.7441,11.474412,0.513556,107.239091,107.239091,7.493091000000007,74.93091000000007,True
VTR,2023-08-10,99.085,99.72,95.670014,95.670014,0.0,6.1415,7,43.56,54.7112,25.8858,4.5838,2.809,5.812291,106.2359,10.623589,0.494635,106.29360299999999,106.29360299999999,7.2086029999999965,72.08602999999997,True
VTR,2023-08-11,98.417,99.063,95.553426,95.553426,0.0,6.1784,7,42.81,54.7112,26.518,4.6493,2.8063,5.641735,103.1185,10.31185,0.484566,105.865276,105.865276,7.448275999999993,74.48275999999993,True
VTR,2023-08-14,98.198,98.854,95.459214,95.459214,0.0,6.2246,7,42.8,54.7112,25.9397,4.698,2.7981,5.469265,99.9661,9.996614,0.480555,105.455828,105.455828,7.2578280000000035,72.57828000000003,True
VTR,2023-08-15,97.983,98.65,95.420951,95.420951,0.0,6.2389,7,42.08,54.7112,26.5234,4.7107,2.7953,5.275493,96.4244,9.64244,0.469266,105.063391,105.063391,7.080390999999992,70.80390999999992,True
VTR,2023-08-16,97.694,98.371,95.322511,95.322511,0.0,6.2731,7,41.6,54.7112,27.2749,4.749,2.7926,5.26377,96.2101,9.621014,0.465566,104.94352500000001,104.94352500000001,7.2495250000000055,72.49525000000006,True
VTR,2023-08-17,98.153,98.861,95.285583,95.285583,0.0,6.2885,7,42.0,54.7112,26.5009,4.7513,2.7899,5.233134,95.6502,9.565018,0.467856,104.850601,104.850601,6.697600999999992,66.97600999999992,True
VTR,2023-08-18,97.926,98.645,95.367163,95.367163,0.0,6.2695,7,41.96,54.7112,27.7333,4.7232,2.7871,5.556797,101.566,10.156602,0.475968,105.523765,105.523765,7.597764999999995,75.97764999999995,True
