ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
WEC1,2025-06-10,100.63,100.639,96.309148,96.309148,0.0,4.8659,7,105.59,128.3681,18.9115,3.9643,2.976,10.334251,80.5048,8.050485,0.468845,104.35963299999999,104.35963299999999,3.7296329999999926,37.29632999999993,True
WEC1,2025-06-11,100.669,100.687,96.448777,96.448777,0.0,4.8195,7,105.58,128.3681,18.706,3.9156,2.9733,10.119824,78.8344,7.883444,0.465073,104.332221,104.332221,3.663221000000007,36.63221000000007,True
WEC1,2025-06-12,100.86,100.888,96.586024,96.586024,0.0,4.7852,7,106.44,128.3681,18.6848,3.8675,2.9706,10.457656,81.4662,8.146618,0.473112,104.732642,104.732642,3.872641999999999,38.72641999999999,True
WEC1,2025-06-13,100.548,100.605,96.501723,96.501723,0.0,4.8131,7,105.11,128.3681,18.6846,3.8947,2.9678,9.859269,76.8047,7.680469,0.458418,104.182192,104.182192,3.6341919999999988,36.34191999999999,True
WEC1,2025-06-16,100.552,100.618,96.494457,96.494457,0.0,4.8319,7,104.15,128.3681,18.9608,3.9218,2.9596,9.636783,75.0715,7.50715,0.450306,104.00160699999999,104.00160699999999,3.449606999999986,34.49606999999986,True
WEC1,2025-06-17,100.179,100.254,96.552934,96.552934,0.0,4.8275,7,104.1,128.3681,19.1007,3.8936,2.9569,9.669882,75.3293,7.532935,0.449797,104.08586899999999,104.08586899999999,3.906868999999986,39.06868999999986,True
WEC1,2025-06-18,100.023,100.117,96.581391,96.581391,0.0,4.8172,7,103.83,128.3681,18.701,3.8876,2.9541,9.26423,72.1693,7.216928,0.442545,103.79831899999999,103.79831899999999,3.775318999999996,37.75318999999996,True
WEC1,2025-06-20,100.346,100.468,96.658031,96.658031,0.0,4.7985,7,104.19,128.3681,19.5308,3.8677,2.9487,9.941426,77.4447,7.74447,0.453096,104.402501,104.402501,4.056500999999997,40.56500999999997,True
WEC1,2025-06-23,100.41,100.542,96.797776,96.797776,0.0,4.7613,7,105.5,128.3681,18.9164,3.8181,2.9405,9.996599,77.8745,7.787451,0.459966,104.585227,104.585227,4.175227000000007,41.75227000000007,True
WEC1,2025-06-24,100.65,100.791,96.971887,96.971887,0.0,4.7136,7,105.36,128.3681,18.7431,3.7754,2.9377,9.761645,76.0442,7.604419,0.455184,104.57630599999999,104.57630599999999,3.9263059999999825,39.263059999999825,True
WEC1,2025-06-25,99.939,100.089,96.991188,96.991188,0.0,4.7097,7,102.87,128.3681,16.7932,3.7527,2.935,7.302577,56.8878,5.68878,0.402455,102.67996799999999,102.67996799999999,2.740967999999995,27.409679999999952,False
WEC1,2025-06-26,100.063,100.223,97.107588,97.107588,0.0,4.6764,7,103.32,128.3681,19.3055,3.7123,2.9322,9.195938,71.6373,7.163727,0.434695,104.271315,104.271315,4.208314999999999,42.08314999999999,True
WEC1,2025-06-27,100.184,100.371,97.11091,97.11091,0.0,4.6789,7,103.13,128.3681,16.9152,3.7258,2.9295,7.456846,58.0896,5.808958,0.406002,102.91986800000001,102.91986800000001,2.7358680000000106,27.358680000000106,False
WEC1,2025-06-30,100.321,100.518,97.275011,97.275011,0.0,4.6415,7,104.2,128.3681,17.4024,3.6961,2.9213,8.201123,63.8876,6.388757,0.423908,103.663768,103.663768,3.3427680000000066,33.427680000000066,True
WEC1,2025-07-01,100.265,100.471,97.243315,97.243315,0.0,4.6583,7,104.75,128.3681,17.9558,3.7229,2.9185,8.83859,68.8535,6.88535,0.437346,104.128665,104.128665,3.8636649999999975,38.636649999999975,True
WEC1,2025-07-02,100.115,100.331,97.250388,97.250388,0.0,4.649,7,103.75,128.3681,17.6152,3.7452,2.9158,8.19088,63.8078,6.380777,0.421997,103.631165,103.631165,3.516165000000001,35.16165000000001,True
WEC1,2025-07-03,100.193,100.446,97.158434,97.158434,0.0,4.6938,7,104.34,128.3681,18.0582,3.8153,2.9131,8.814731,68.6676,6.866763,0.436401,104.025197,104.025197,3.832197000000008,38.32197000000008,True
WEC1,2025-07-07,100.144,100.406,97.083809,97.083809,0.0,4.7335,7,104.31,128.3681,16.5426,3.8434,2.9021,7.728839,60.2084,6.020843,0.419649,103.104652,103.104652,2.960651999999996,29.60651999999996,False
WEC1,2025-07-08,100.078,100.35,97.043166,97.043166,0.0,4.7545,7,103.66,128.3681,18.1837,3.864,2.8994,8.613653,67.1012,6.710122,0.430094,103.753288,103.753288,3.675287999999995,36.75287999999995,True
WEC1,2025-07-09,100.178,100.459,97.121137,97.121137,0.0,4.7308,7,104.22,128.3681,20.521,3.8183,2.8966,10.377277,80.84,8.084002,0.456449,105.205139,105.205139,5.027139000000005,50.27139000000005,True
WEC1,2025-07-10,100.55,100.841,97.160899,97.160899,0.0,4.7235,7,105.68,128.3681,17.7,3.8174,2.8939,9.075023,70.6953,7.069534,0.447769,104.230433,104.230433,3.680433000000008,36.80433000000008,True
WEC1,2025-07-11,100.504,100.823,97.077328,97.077328,0.0,4.7444,7,105.51,128.3681,15.8719,3.8554,2.8912,7.748193,60.3592,6.03592,0.427928,103.113248,103.113248,2.609247999999994,26.092479999999938,False
WEC1,2025-07-14,100.493,100.821,97.106618,97.106618,0.0,4.7522,7,105.85,128.3681,20.1294,3.8582,2.883,10.886372,84.8059,8.480593,0.471755,105.587211,105.587211,5.094211000000001,50.942110000000014,True
WEC1,2025-07-15,100.203,100.54,97.025212,97.025212,0.0,4.7807,7,104.79,128.3681,17.0736,3.9053,2.8802,8.303247,64.6831,6.468312,0.432562,103.493524,103.493524,3.2905239999999907,32.90523999999991,True
WEC1,2025-07-16,100.56,100.906,97.126639,97.126639,0.0,4.7439,7,106.13,128.3681,18.0592,3.8705,2.8775,9.513193,74.1087,7.410873,0.457106,104.53751199999999,104.53751199999999,3.97751199999999,39.7751199999999,True
WEC1,2025-07-17,100.645,101.001,97.142698,97.142698,0.0,4.7471,7,106.2,128.3681,17.6622,3.8789,2.8747,9.271844,72.2286,7.222859,0.454569,104.365557,104.365557,3.7205569999999994,37.205569999999994,True
WEC1,2025-07-22,101.663,102.067,97.424523,97.424523,0.0,4.6879,7,110.1,128.3681,17.3225,3.781,2.8611,10.740707,83.6712,8.367118,0.495762,105.791641,105.791641,4.128641000000002,41.28641000000002,True
WEC1,2025-07-23,101.633,102.045,97.412464,97.412464,0.0,4.6937,7,109.03,128.3681,19.6818,3.8107,2.8583,11.984076,93.3571,9.335715,0.500461,106.748179,106.748179,5.115178999999998,51.15178999999998,True
WEC1,2025-07-24,101.589,102.01,97.33137,97.33137,0.0,4.7219,7,109.54,128.3681,17.404,3.8478,2.8556,10.579256,82.4135,8.241346,0.491506,105.57271600000001,105.57271600000001,3.9837160000000154,39.837160000000154,True
WEC1,2025-07-25,101.556,102.006,97.387264,97.387264,0.0,4.7087,7,109.52,128.3681,17.4498,3.8404,2.8528,10.583702,82.4481,8.244809,0.491107,105.632073,105.632073,4.076073000000008,40.76073000000008,True
WEC1,2025-07-28,101.19,101.649,97.386953,97.386953,0.0,4.7175,7,107.5,128.3681,19.0479,3.8552,2.8446,10.747613,83.725,8.372498,0.478907,105.75945100000001,105.75945100000001,4.569451000000015,45.69451000000015,True
WEC1,2025-07-29,101.237,101.706,97.480406,97.480406,0.0,4.694,7,108.63,128.3681,14.7863,3.8127,2.8419,8.132568,63.3535,6.335352,0.454846,103.815758,103.815758,2.5787580000000077,25.787580000000077,False
