ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
REXR2,2024-11-07,100.25,100.857,97.319176,97.915009,0.595833,4.9217,10,42.59,63.6351,23.3222,4.1181,4.3504,4.807624,75.5499,7.554989,0.413589,104.874165,105.469998,4.624165000000005,46.24165000000005,True
REXR2,2024-11-08,99.512,100.165,97.356848,97.96414,0.607292,4.9271,10,43.11,63.6351,27.1582,4.1175,4.3477,6.411267,100.7505,10.07505,0.464061,107.431898,108.03919,7.919898000000003,79.19898000000003,True
REXR2,2024-11-13,98.843,99.519,96.944365,97.608949,0.664583,5.0095,10,41.86,63.6351,27.1582,4.2122,4.334,5.865655,92.1764,9.217642,0.445198,106.162007,106.82659,7.319006999999999,73.19006999999999,True
REXR2,2024-11-15,99.082,99.803,96.824307,97.511807,0.6875,5.0474,10,42.01,63.6351,25.6915,4.2252,4.3285,5.405205,84.9406,8.494063,0.431801,105.31837,106.00587,6.236370000000008,62.36370000000008,True
REXR2,2024-11-18,99.039,99.773,96.922635,97.64451,0.721875,5.0287,10,42.7,63.6351,25.3392,4.2098,4.3203,5.574799,87.6057,8.760574,0.439508,105.683209,106.405084,6.644209000000004,66.44209000000004,True
REXR2,2024-11-19,99.411,100.156,97.003458,97.736791,0.733333,5.0188,10,42.95,63.6351,24.8581,4.1877,4.3176,5.496943,86.3823,8.638225,0.437876,105.641683,106.375016,6.230682999999999,62.30682999999999,True
REXR2,2024-11-21,98.511,99.279,96.845167,97.601417,0.75625,5.0674,10,41.97,63.6351,25.5913,4.2212,4.3121,5.321262,83.6215,8.362151,0.428706,105.207318,105.963568,6.696318000000005,66.96318000000005,True
REXR2,2024-11-25,99.38,100.194,97.144566,97.94665,0.802083,5.0148,10,42.88,63.6351,23.3563,4.14,4.3012,4.873579,76.5863,7.658635,0.416804,104.803201,105.605284,5.423201000000006,54.23201000000006,True
REXR2,2024-11-26,99.375,100.2,97.11192,97.925462,0.813542,5.0246,10,42.35,63.6351,24.9509,4.1392,4.2984,5.195289,81.6419,8.164189,0.424847,105.27610899999999,106.08965099999999,5.901108999999991,59.01108999999991,True
REXR2,2024-11-27,99.25,100.098,97.26541,98.09041,0.825,4.9871,10,42.55,63.6351,23.9336,4.0976,4.2957,4.901104,77.0189,7.701889,0.415429,104.967299,105.792299,5.717298999999997,57.17298999999997,True
REXR2,2024-12-02,98.76,99.654,97.523464,98.405756,0.882292,4.9269,10,42.13,63.6351,24.9504,4.0392,4.282,5.013542,78.7858,7.878581,0.416317,105.402045,106.28433700000001,6.642044999999996,66.42044999999996,True
REXR2,2024-12-03,98.715,99.62,97.511335,98.405085,0.89375,4.9208,10,42.1,63.6351,25.4438,4.0535,4.2793,5.183675,81.4594,8.145938,0.421956,105.657273,106.551023,6.942273,69.42273,True
REXR2,2024-12-04,98.295,99.212,97.618924,98.524133,0.905208,4.885,10,41.37,63.6351,25.5739,4.0252,4.2765,4.902353,77.0385,7.703851,0.409381,105.32277500000001,106.22798300000001,7.027775000000005,70.27775000000005,True
REXR2,2024-12-05,98.25,99.178,97.624853,98.541519,0.916667,4.8908,10,40.81,63.6351,24.815,4.0136,4.2738,4.443431,69.8267,6.982674,0.390596,104.607527,105.52419400000001,6.357527000000005,63.575270000000046,True
REXR2,2024-12-06,97.86,98.822,97.735684,98.663809,0.928125,4.8542,10,40.03,63.6351,21.0475,3.9843,4.271,2.966884,46.6234,4.662339,0.322478,102.39802300000001,103.326148,4.53802300000001,45.3802300000001,True
REXR2,2024-12-09,99.026,100.0,97.707338,98.669838,0.9625,4.8601,10,41.72,63.6351,22.2358,4.0033,4.2628,3.934452,61.8283,6.182834,0.374006,103.89017199999999,104.852672,4.864171999999996,48.641719999999964,True
REXR2,2024-12-12,98.35,99.358,97.445601,98.442476,0.996875,4.9025,10,40.31,63.6351,24.9553,4.0977,4.2546,4.31193,67.7603,6.776026,0.384644,104.221627,105.218502,5.871627000000004,58.71627000000004,True
REXR2,2024-12-17,97.8,98.866,97.119693,98.17386,1.054167,4.9697,10,39.92,63.6351,19.7675,4.1808,4.2409,2.602352,40.8949,4.089492,0.304543,101.20918499999999,102.263352,3.4091849999999937,34.09184999999994,True
REXR2,2024-12-18,97.513,98.59,96.802584,97.868209,1.065625,5.0385,10,38.11,63.6351,25.7028,4.2699,4.2382,3.758442,59.0624,5.906242,0.356762,102.708826,103.774451,5.195825999999997,51.95825999999997,True
REXR2,2024-12-19,96.875,97.964,96.542229,97.619312,1.077083,5.0838,10,37.97,63.6351,27.0003,4.3141,4.2355,4.120143,64.7464,6.47464,0.372441,103.016869,104.093952,6.141869,61.41869,True
REXR2,2024-12-23,98.0,99.134,96.51737,97.640287,1.122917,5.0723,10,38.38,63.6351,28.0443,4.3343,4.2245,4.585577,72.0605,7.206051,0.392175,103.723421,104.846338,5.723421000000002,57.23421000000002,True
REXR2,2025-01-06,97.371,98.654,96.537642,97.809517,1.271875,5.0546,10,38.75,63.6351,29.5965,4.3076,4.1862,5.114461,80.3717,8.03717,0.411737,104.57481200000001,105.846687,7.203812000000013,72.03812000000013,True
REXR2,2025-01-07,97.107,98.401,96.421877,97.705211,1.283333,5.0807,10,38.48,63.6351,26.4301,4.3413,4.1834,4.080362,64.1213,6.412126,0.371774,102.834003,104.117336,5.727002999999996,57.27002999999996,True
REXR2,2025-01-08,96.941,98.247,96.467158,97.761949,1.294792,5.0627,10,38.25,63.6351,25.4553,4.3395,4.1807,3.684393,57.8988,5.789876,0.353963,102.257034,103.551826,5.316034000000002,53.16034000000002,True
REXR2,2025-01-13,96.771,98.134,95.982908,97.334991,1.352083,5.1696,10,38.27,63.6351,24.3684,4.4712,4.167,3.411719,53.6138,5.361379,0.342845,101.344287,102.69636999999999,4.573286999999993,45.732869999999934,True
REXR2,2025-01-14,96.625,98.0,96.015143,97.378685,1.363542,5.1603,10,38.76,63.6351,31.307,4.4628,4.1643,5.689459,89.4076,8.940757,0.432592,104.9559,106.319442,8.3309,83.309,True
REXR2,2025-01-15,97.305,98.691,96.410939,97.785939,1.375,5.0747,10,38.77,63.6351,26.0394,4.3601,4.1615,4.048748,63.6245,6.362446,0.371208,102.773385,104.148385,5.468384999999998,54.68384999999998,True
REXR2,2025-01-16,97.471,98.869,96.604811,97.99127,1.386458,5.0396,10,39.74,63.6351,25.6246,4.3051,4.1588,4.265065,67.0238,6.702379,0.382286,103.30718999999999,104.693648,5.836189999999988,58.36189999999988,True
REXR2,2025-01-17,97.805,99.249,96.591384,97.989301,1.397917,5.0566,10,39.0,63.6351,26.8823,4.3088,4.1561,4.364675,68.5891,6.858913,0.384045,103.450297,104.84821400000001,5.645296999999999,56.45296999999999,True
REXR2,2025-01-21,97.575,99.03,96.685586,98.129336,1.44375,5.0324,10,40.59,63.6351,22.9367,4.2943,4.1451,3.709552,58.2941,5.829413,0.362104,102.514999,103.958749,4.939999,49.39999,True
REXR2,2025-01-23,97.587,99.065,96.619919,98.086585,1.466667,5.0397,10,40.16,63.6351,26.792,4.3246,4.1396,4.764762,74.8763,7.487633,0.402549,104.107552,105.574219,6.520551999999995,65.20551999999995,True
REXR2,2025-01-24,98.157,99.67,96.652809,98.130934,1.478125,5.028,10,40.88,63.6351,26.538,4.316,4.1369,4.955345,77.8713,7.787127,0.411491,104.439936,105.91806100000001,6.2829360000000065,62.82936000000007,True
REXR2,2025-01-28,98.375,99.91,96.907199,98.431157,1.523958,4.9759,10,41.2,63.6351,27.0739,4.2354,4.1259,5.199208,81.7035,8.170348,0.419621,105.07754700000001,106.601505,6.70254700000001,67.0254700000001,True
REXR2,2025-01-29,98.161,99.708,96.8585,98.393917,1.535417,4.9963,10,40.42,63.6351,24.3538,4.2495,4.1232,4.051236,63.6636,6.366356,0.3749,103.224856,104.760273,5.063856000000001,50.63856000000001,True
REXR2,2025-01-30,98.321,99.88,96.957383,98.504258,1.546875,4.979,10,40.75,63.6351,26.4686,4.2215,4.1205,4.81464,75.6601,7.566014,0.404725,104.52339699999999,106.07027199999999,6.202396999999991,62.023969999999906,True
REXR2,2025-02-03,98.015,99.608,96.78044,98.36169,1.58125,5.0324,10,40.08,63.6351,28.7383,4.2531,4.1095,5.24417,82.41,8.241004,0.417807,105.021444,106.602694,7.006444000000002,70.06444000000002,True
REXR2,2025-02-04,98.2,99.804,96.900446,98.493154,1.592708,5.0032,10,40.78,63.6351,27.7606,4.2294,4.1068,5.211748,81.9005,8.190053,0.418381,105.09049900000001,106.68320700000001,6.8904990000000055,68.90499000000005,True
