ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
WEC3,2024-05-28,99.324,99.336,96.907473,96.907473,0.0,5.7934,7,79.72,98.7723,21.5422,4.6921,3.0089,9.456916,95.7447,9.574465,0.495112,106.481938,106.481938,7.1579380000000015,71.57938000000001,True
WEC3,2024-05-29,99.14,99.164,96.784774,96.784774,0.0,5.8245,7,78.88,98.7723,18.6176,4.746,3.0062,7.515607,76.0903,7.609026,0.461671,104.3938,104.3938,5.253799999999998,52.53799999999998,True
WEC3,2024-05-30,99.238,99.274,96.910461,96.910461,0.0,5.7852,7,79.26,98.7723,18.3504,4.7133,3.0034,7.508916,76.0225,7.602252,0.463809,104.51271299999999,104.51271299999999,5.274712999999991,52.74712999999991,True
WEC3,2024-05-31,99.95,100.011,97.019354,97.019354,0.0,5.7548,7,81.03,98.7723,18.1884,4.6712,3.0007,8.192676,82.9451,8.294511,0.488173,105.313865,105.313865,5.363865000000004,53.63865000000004,True
WEC3,2024-06-03,99.959,100.032,97.242041,97.242041,0.0,5.7073,7,81.18,98.7723,18.0054,4.5916,2.9925,8.063748,81.6398,8.16398,0.485458,105.406021,105.406021,5.447020999999992,54.47020999999992,True
WEC3,2024-06-04,100.193,100.278,97.37222,97.37222,0.0,5.6791,7,82.14,98.7723,17.9708,4.5264,2.9897,8.42813,85.3289,8.532892,0.497321,105.905112,105.905112,5.712112000000005,57.12112000000005,True
WEC3,2024-06-05,99.891,99.988,97.497025,97.497025,0.0,5.645,7,81.0,98.7723,18.0902,4.4837,2.987,7.909929,80.0825,8.008249,0.478784,105.50527399999999,105.50527399999999,5.6142739999999804,56.142739999999804,True
WEC3,2024-06-06,99.689,99.799,97.539775,97.539775,0.0,5.6396,7,80.35,98.7723,17.9445,4.4625,2.9843,7.508536,76.0187,7.601867,0.466428,105.141642,105.141642,5.4526420000000115,54.526420000000115,True
WEC3,2024-06-07,99.348,99.494,97.288299,97.288299,0.0,5.7293,7,79.85,98.7723,18.1011,4.575,2.9815,7.456988,75.4968,7.549679,0.463899,104.83797799999999,104.83797799999999,5.489977999999994,54.899779999999936,True
WEC3,2024-06-10,99.278,99.436,97.213154,97.213154,0.0,5.7586,7,79.44,98.7723,18.2344,4.6215,2.9733,7.35745,74.489,7.448903,0.459621,104.662057,104.662057,5.3840569999999985,53.840569999999985,True
WEC3,2024-06-11,99.327,99.497,97.340071,97.340071,0.0,5.7292,7,79.75,98.7723,18.4605,4.5774,2.9706,7.574598,76.6875,7.66875,0.464637,105.008821,105.008821,5.681820999999999,56.81820999999999,True
WEC3,2024-06-12,99.603,99.786,97.526866,97.526866,0.0,5.6719,7,79.31,98.7723,18.5015,4.5105,2.9678,7.330836,74.2196,7.421958,0.455448,104.948824,104.948824,5.3458240000000075,53.458240000000075,True
WEC3,2024-06-13,99.484,99.678,97.670516,97.670516,0.0,5.632,7,78.54,98.7723,18.0835,4.4402,2.9651,6.688319,67.7145,6.771455,0.436111,104.44197100000001,104.44197100000001,4.957971000000015,49.57971000000015,True
WEC3,2024-06-14,99.578,99.809,97.689632,97.689632,0.0,5.6361,7,78.86,98.7723,17.5316,4.4179,2.9624,6.502952,65.8378,6.583783,0.434436,104.273415,104.273415,4.695414999999997,46.95414999999997,True
WEC3,2024-06-17,99.598,99.841,97.584374,97.584374,0.0,5.6944,7,78.37,98.7723,18.1292,4.4649,2.9541,6.624827,67.0717,6.707173,0.433748,104.291547,104.291547,4.693546999999995,46.93546999999995,True
WEC3,2024-06-18,99.25,99.517,97.680381,97.680381,0.0,5.6681,7,78.05,98.7723,18.6232,4.433,2.9514,6.716714,68.002,6.800203,0.432425,104.480584,104.480584,5.230583999999993,52.30583999999993,True
WEC3,2024-06-20,99.6,99.88,97.651262,97.651262,0.0,5.6907,7,79.25,98.7723,18.1051,4.4453,2.9459,6.969371,70.56,7.056,0.446433,104.707262,104.707262,5.107262000000006,51.07262000000006,True
WEC3,2024-06-21,99.544,99.859,97.660489,97.660489,0.0,5.6892,7,78.23,98.7723,18.3232,4.4475,2.9432,6.621944,67.0426,6.704255,0.431924,104.364744,104.364744,4.820744000000005,48.20744000000005,True
WEC3,2024-06-24,99.622,99.95,97.719261,97.719261,0.0,5.682,7,79.35,98.7723,17.8374,4.4514,2.935,6.841923,69.2697,6.926968,0.444675,104.646229,104.646229,5.024229000000005,50.242290000000054,True
WEC3,2024-06-25,99.237,99.577,97.697869,97.697869,0.0,5.7025,7,78.32,98.7723,17.9204,4.4449,2.9322,6.408078,64.8773,6.48773,0.427915,104.185599,104.185599,4.9485990000000015,49.485990000000015,True
WEC3,2024-06-26,99.008,99.36,97.597367,97.597367,0.0,5.7362,7,78.15,98.7723,18.1825,4.5003,2.9295,6.511084,65.9202,6.592017,0.429778,104.189384,104.189384,5.181384000000008,51.813840000000084,True
WEC3,2024-06-27,99.286,99.651,97.646169,97.646169,0.0,5.7166,7,78.45,98.7723,17.7369,4.4872,2.9268,6.383694,64.6304,6.463043,0.429148,104.109212,104.109212,4.823211999999998,48.23211999999998,True
WEC3,2024-06-28,99.295,99.696,97.607024,97.607024,0.0,5.7307,7,78.46,98.7723,18.3199,4.5085,2.924,6.716765,68.0025,6.800254,0.436175,104.40727799999999,104.40727799999999,5.112277999999989,51.12277999999989,True
WEC3,2024-07-01,99.169,99.583,97.557512,97.557512,0.0,5.7372,7,77.69,98.7723,20.385,4.5765,2.9158,7.501826,75.9507,7.595074,0.44639,105.152586,105.152586,5.9835860000000025,59.835860000000025,True
WEC3,2024-07-08,99.309,99.807,98.152083,98.152083,0.0,5.5779,7,78.05,98.7723,18.607,4.401,2.8966,6.523379,66.0447,6.604465,0.426252,104.75654800000001,104.75654800000001,5.447548000000012,54.47548000000012,True
WEC3,2024-07-09,99.25,99.76,98.122753,98.122753,0.0,5.6012,7,78.01,98.7723,18.006,4.4077,2.8939,6.176079,62.5285,6.252848,0.418773,104.375601,104.375601,5.125601000000003,51.25601000000003,True
WEC3,2024-07-10,99.393,99.915,98.152872,98.152872,0.0,5.5854,7,78.19,98.7723,18.0882,4.4019,2.8912,6.289358,63.6753,6.367534,0.4223,104.52040600000001,104.52040600000001,5.127406000000008,51.27406000000008,True
WEC3,2024-07-11,100.096,100.63,98.404899,98.404899,0.0,5.4905,7,80.34,98.7723,17.9968,4.3087,2.8884,7.116283,72.0474,7.204738,0.452961,105.609637,105.609637,5.513637000000003,55.13637000000003,True
WEC3,2024-07-12,100.429,101.0,98.56802,98.56802,0.0,5.4338,7,80.79,98.7723,17.6601,4.2602,2.8857,7.087356,71.7545,7.175451,0.455069,105.743471,105.743471,5.3144709999999975,53.144709999999975,True
WEC3,2024-07-16,100.401,100.996,98.690512,98.690512,0.0,5.4138,7,80.81,98.7723,17.6232,4.2236,2.8747,7.013579,71.0076,7.100757,0.452749,105.791269,105.791269,5.3902690000000035,53.902690000000035,True
WEC3,2024-07-17,101.024,101.632,98.718534,98.718534,0.0,5.4199,7,82.36,98.7723,18.1368,4.2074,2.872,7.963748,80.6274,8.062737,0.480711,106.781271,106.781271,5.757271000000003,57.57271000000003,True
WEC3,2024-07-18,100.88,101.499,98.665508,98.665508,0.0,5.4416,7,82.05,98.7723,18.7479,4.2339,2.8693,8.175018,82.7663,8.276634,0.481459,106.942142,106.942142,6.062142000000009,60.621420000000086,True
WEC3,2024-07-19,100.51,101.166,98.599245,98.599245,0.0,5.4657,7,81.55,98.7723,19.1771,4.2658,2.8665,8.185401,82.8715,8.287145,0.478044,106.88638999999999,106.88638999999999,6.3763899999999865,63.76389999999986,True
WEC3,2024-07-22,100.771,101.439,98.59901,98.59901,0.0,5.4797,7,82.03,98.7723,18.5806,4.2825,2.8583,8.075607,81.7599,8.175987,0.480663,106.77499700000001,106.77499700000001,6.0039970000000125,60.039970000000125,True
WEC3,2024-07-23,100.871,101.552,98.659936,98.659936,0.0,5.4618,7,81.75,98.7723,18.6884,4.2639,2.8556,7.967796,80.6684,8.066836,0.476187,106.726772,106.726772,5.855772000000002,58.55772000000002,True
WEC3,2024-07-30,102.05,102.815,98.943842,98.943842,0.0,5.4013,7,85.6,98.7723,18.2755,4.1591,2.8364,9.558131,96.7694,9.676938,0.527821,108.62078,108.62078,6.570779999999999,65.70779999999999,True
WEC3,2024-07-31,102.327,103.093,99.102735,99.102735,0.0,5.3413,7,86.06,98.7723,16.3207,4.1066,2.8337,8.616157,87.2326,8.723256,0.522651,107.82599099999999,107.82599099999999,5.4989909999999895,54.989909999999895,True
WEC3,2024-08-01,102.792,103.57,99.274848,99.274848,0.0,5.2748,7,88.72,98.7723,18.8485,3.994,2.8309,11.413761,115.5563,11.555634,0.569204,110.830482,110.830482,8.038482000000002,80.38482000000002,True
WEC3,2024-08-02,104.231,105.045,99.704086,99.704086,0.0,5.104,7,90.16,98.7723,19.7461,3.7602,2.8282,12.50868,126.6416,12.664163,0.583079,112.368249,112.368249,8.137249000000011,81.37249000000011,True
WEC3,2024-08-05,103.904,104.73,99.707357,99.707357,0.0,5.1513,7,88.19,98.7723,23.6172,3.7128,2.82,13.571437,137.4013,13.74013,0.569557,113.447487,113.447487,9.543486999999999,95.43486999999999,True
WEC3,2024-08-06,104.358,105.197,99.655543,99.655543,0.0,5.1859,7,88.47,98.7723,19.8442,3.7881,2.8172,11.587571,117.316,11.731605,0.561293,111.387148,111.387148,7.029147999999992,70.29147999999992,True
WEC3,2024-08-07,104.437,105.288,99.58965,99.58965,0.0,5.1689,7,88.95,98.7723,20.4355,3.8318,2.8145,12.249788,124.0205,12.402053,0.570909,111.991703,111.991703,7.5547030000000035,75.54703000000003,True
WEC3,2024-08-08,103.933,104.796,99.566168,99.566168,0.0,5.1878,7,87.81,98.7723,19.8141,3.8662,2.8118,11.253211,113.9309,11.393089,0.554473,110.95925700000001,110.95925700000001,7.026257000000001,70.26257000000001,True
WEC3,2024-08-12,104.471,105.383,99.714369,99.714369,0.0,5.1691,7,89.24,98.7723,18.8868,3.8275,2.8008,11.449352,115.9167,11.591667,0.569088,111.306036,111.306036,6.835036000000002,68.35036000000002,True
WEC3,2024-08-13,104.996,105.92,99.916404,99.916404,0.0,5.0899,7,89.44,98.7723,19.5854,3.7626,2.7981,11.896301,120.4417,12.044172,0.571573,111.960576,111.960576,6.964576000000008,69.64576000000008,True
WEC3,2024-08-14,105.413,106.349,100.015957,100.015957,0.0,5.0744,7,89.64,98.7723,18.0989,3.7473,2.7953,11.105639,112.4368,11.243682,0.569359,111.25963899999999,111.25963899999999,5.846638999999996,58.46638999999996,True
WEC3,2024-08-15,104.722,105.67,99.883525,99.883525,0.0,5.1354,7,89.29,98.7723,17.8812,3.845,2.7926,10.872147,110.0729,11.007288,0.566969,110.89081300000001,110.89081300000001,6.168813000000014,61.68813000000014,True
WEC3,2024-08-16,105.17,106.154,99.909893,99.909893,0.0,5.1102,7,89.53,98.7723,18.1716,3.8407,2.7899,11.170213,113.0906,11.309059,0.570998,111.218952,111.218952,6.048952,60.48952,True
WEC3,2024-08-20,105.474,106.483,100.065798,100.065798,0.0,5.0716,7,90.57,98.7723,18.0716,3.7891,2.7789,11.618943,117.6337,11.763366,0.583305,111.829164,111.829164,6.355164000000002,63.55164000000002,True
WEC3,2024-08-23,106.564,107.633,100.316485,100.316485,0.0,4.9866,7,92.66,98.7723,18.3435,3.7346,2.7707,12.893035,130.533,13.053295,0.610379,113.36978,113.36978,6.805780000000013,68.05780000000013,True
WEC3,2024-08-27,106.576,107.67,100.393877,100.393877,0.0,4.9844,7,92.61,98.7723,18.2298,3.7238,2.7598,12.746568,129.0501,12.905008,0.608735,113.298885,113.298885,6.722885000000005,67.22885000000005,True
WEC3,2024-08-28,106.795,107.901,100.411329,100.411329,0.0,4.9883,7,92.79,98.7723,18.1262,3.7217,2.757,12.77815,129.3698,12.936982,0.610943,113.348311,113.348311,6.553310999999994,65.53310999999994,True
WEC3,2024-08-29,106.482,107.6,100.372602,100.372602,0.0,5.0078,7,92.77,98.7723,18.1979,3.7425,2.7543,12.823456,129.8285,12.982851,0.611288,113.355453,113.355453,6.873452999999998,68.73452999999998,True
WEC3,2024-09-03,107.127,108.294,100.391692,100.391692,0.0,5.009,7,93.63,98.7723,18.2583,3.7266,2.7406,13.335307,135.0106,13.501065,0.62174,113.892757,113.892757,6.765757000000008,67.65757000000008,True
