ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
EEFT,2025-08-15,100.776,100.781,82.25869,82.25869,0.0,4.5264,11,95.96,127.0357,31.1394,3.8454,5.128,23.533356,185.2499,18.524988,0.591317,100.78367800000001,100.78367800000001,0.00767800000001273,0.0767800000001273,False
EEFT,2025-08-18,100.372,100.379,82.236643,82.236643,0.0,4.5379,11,95.82,127.0357,32.1042,3.8587,5.1198,24.275316,191.0904,19.109044,0.596362,101.345687,101.345687,0.9736869999999982,9.736869999999982,False
EEFT,2025-08-19,99.994,100.002,82.254668,82.254668,0.0,4.5383,11,95.15,127.0357,32.3922,3.8367,5.117,24.053745,189.3463,18.934627,0.593509,101.18929499999999,101.18929499999999,1.1952949999999873,11.952949999999873,False
EEFT,2025-08-20,99.994,100.004,82.308039,82.308039,0.0,4.532,11,95.09,127.0357,32.9943,3.8158,5.1143,24.489461,192.7761,19.277614,0.596165,101.585653,101.585653,1.5916529999999938,15.91652999999994,False
EEFT,2025-08-21,99.074,99.086,82.163588,82.163588,0.0,4.5723,11,94.0,127.0357,31.8998,3.8549,5.1116,23.002774,181.0732,18.107323,0.58452,100.27091100000001,100.27091100000001,1.1969110000000143,11.969110000000143,False
EEFT,2025-08-22,101.765,101.782,82.481737,82.481737,0.0,4.4928,11,98.32,127.0357,33.3434,3.7871,5.1088,26.759216,210.6432,21.06432,0.614905,103.54605699999999,103.54605699999999,1.78105699999999,17.8105699999999,False
EEFT,2025-08-25,100.439,100.458,82.472099,82.472099,0.0,4.5034,11,95.945,127.0357,33.3843,3.7973,5.1006,25.278754,198.9893,19.898929,0.602272,102.371028,102.371028,1.9320280000000025,19.320280000000025,False
EEFT,2025-08-26,99.729,99.75,82.564096,82.564096,0.0,4.4822,11,94.74,127.0357,32.058,3.7666,5.0979,23.34263,183.7485,18.374852,0.586544,100.93894800000001,100.93894800000001,1.2099480000000113,12.099480000000113,False
EEFT,2025-08-27,99.363,99.386,82.63196,82.63196,0.0,4.4687,11,93.91,127.0357,31.4821,3.7421,5.0951,22.374015,176.1238,17.612377,0.577706,100.244337,100.244337,0.881337000000002,8.81337000000002,False
EEFT,2025-08-28,99.243,99.267,82.69839,82.69839,0.0,4.4631,11,94.01,127.0357,32.4026,3.7278,5.0924,23.131925,182.0899,18.208989,0.583369,100.907379,100.907379,1.664379000000011,16.64379000000011,False
EEFT,2025-08-29,98.996,99.026,82.658273,82.658273,0.0,4.4719,11,93.19,127.0357,33.2748,3.7205,5.0897,23.350077,183.8071,18.380714,0.583931,101.03898699999999,101.03898699999999,2.0429869999999966,20.429869999999966,False
EEFT,2025-09-02,97.796,97.827,82.499612,82.499612,0.0,4.5037,11,91.23,127.0357,33.8877,3.7582,5.0787,22.766771,179.2155,17.921546,0.577772,100.42115799999999,100.42115799999999,2.625157999999985,26.251579999999848,False
