date,SP500_return,6040_return
2023-04-27,0.01956614972249704,0.010502123948422782
2023-04-28,0.008253202753460531,0.0071722101078984125
2023-05-01,-0.0003861064902076494,-0.004701604666880255
2023-05-02,-0.011586262936400304,-0.002852605605221026
2023-05-03,-0.006998305064656485,-0.0023521420162645685
2023-05-04,-0.007218732334382416,-0.004729426209463838
2023-05-05,0.018474751389515376,0.009827165582699715
2023-05-08,0.0004521286642489297,-0.0020476939265225537
2023-05-09,-0.004579421277258522,-0.0029945710672544925
2023-05-10,0.004483965263404999,0.005388962187730817
2023-05-11,-0.0016966239932159066,0.0001579013118033104
2023-05-12,-0.0015833068345566526,-0.0030271564100837534
2023-05-15,0.0029581644391338813,0.0010639028501147952
2023-05-16,-0.006377683373153031,-0.00493757479296899
2023-05-17,0.011890829058788244,0.006676681892861146
2023-05-18,0.009445048649426635,0.003916916415445826
2023-05-19,-0.0014458676054706077,-0.0017682907171817641
2023-05-22,0.0001550346964389604,-0.00012350807094412277
2023-05-23,-0.011222026747550129,-0.0062846656861922584
2023-05-24,-0.007318600335353365,-0.00536626123235957
2023-05-25,0.008757581265902425,0.0037243181626592124
2023-05-26,0.01304908677799732,0.008098720930195124
2023-05-30,1.660326849850513e-05,0.0028933185385344733
2023-05-31,-0.006108624209833935,-0.0019016673157467687
2023-06-01,0.009854453563032717,0.0069129320325885596
2023-06-02,0.014534424705965554,0.00656741864199013
2023-06-05,-0.0020035816359177394,-0.0011905537387618013
2023-06-06,0.0023538963079141606,0.0017958434983746051
2023-06-07,-0.0038120096998572883,-0.004192698950977514
2023-06-08,0.0061886426142414575,0.005758521803285533
2023-06-09,0.001148059539441082,0.00013963617379832973
2023-06-12,0.009321148810237156,0.006137290553355612
2023-06-13,0.006932489951473775,0.0020809027479869787
2023-06-14,0.0008194255259321714,0.0010830102631817608
2023-06-15,0.01217813742034668,0.010220675518733069
2023-06-16,-0.0036716195284263176,-0.0033033000133896543
2023-06-20,-0.0047351076976228645,-0.002379299842479243
2023-06-21,-0.005245281583003636,-0.0024232640011652372
2023-06-22,0.003710798414438443,9.435040519245553e-05
2023-06-23,-0.007658808766684566,-0.003352066240529106
2023-06-26,-0.004486838293256468,-0.0019627922244227934
2023-06-27,0.011455854954693034,0.005805507954518774
2023-06-28,-0.00035407668843834283,0.0014840331312660827
2023-06-29,0.004473544672805918,-0.0007222099873918533
2023-06-30,0.012269004495714109,0.008021859759058803
2023-07-03,0.0011706778016009611,0.0002194278167752194
2023-07-05,-0.0019683184132291975,-0.002695827197856682
2023-07-06,-0.007922511336500904,-0.007292716464062576
2023-07-07,-0.0028651005386203243,-0.0014318602947298142
2023-07-10,0.002405026057131332,0.0026373610274424307
2023-07-11,0.0067422110558885695,0.0046889708489098675
2023-07-12,0.007411233485312474,0.008085022155476195
2023-07-13,0.008470153458069118,0.007256869685084144
2023-07-14,-0.0010244071333035398,-0.0022839479845402134
2023-07-17,0.0038553825145495324,0.0025326863807217936
2023-07-18,0.007117275205842377,0.00478439998319673
2023-07-19,0.002357910335732072,0.0025573334086332446
2023-07-20,-0.006756896218903741,-0.006053236000513773
2023-07-21,0.0003240945218980773,0.00028587211237258715
2023-07-24,0.004034153877153557,0.0019457024209423412
2023-07-25,0.002814673351556163,0.0011882076972243637
2023-07-26,-0.00015543889679858758,0.0014022869665424765
2023-07-27,-0.006424666064487883,-0.007405886126100536
2023-07-28,0.009877842794752345,0.00743830689041407
2023-07-31,0.0014687129405193122,0.0016344362611543594
2023-08-01,-0.002665087639215691,-0.004365398253461739
2023-08-02,-0.013839541336347905,-0.00929715304679204
2023-08-03,-0.0025479738404268204,-0.0044127611796293655
2023-08-04,-0.005300074155050516,0.0005817315893718259
2023-08-07,0.00902409277936278,0.005320045898295022
2023-08-08,-0.004218283044793103,-0.0016578719334596759
2023-08-09,-0.007038730380597102,-0.0037223562297504565
2023-08-10,0.00025071394456976925,-0.0023825071879986395
2023-08-11,-0.0010696923700230787,-0.0015950212144462573
2023-08-14,0.005750475751703066,0.0030205835235431523
2023-08-15,-0.011550909428841738,-0.008072664167032183
2023-08-16,-0.007555395210577687,-0.005363852703027283
2023-08-17,-0.007712913029036983,-0.00499079229662891
2023-08-18,-0.00014870682600087726,0.0011691760774680483
2023-08-21,0.006879188518795987,0.0018957539509177222
2023-08-22,-0.002777466728829614,-0.00120459072791268
2023-08-23,0.011044879965972587,0.010504559243637824
2023-08-24,-0.013457974663146133,-0.009230618340385698
2023-08-25,0.006717966037625089,0.003979718436964985
2023-08-28,0.006264619755036449,0.004680823109106891
2023-08-29,0.01450830719454621,0.011254086096353744
2023-08-30,0.003833182103508026,0.00230588626428343
2023-08-31,-0.0015969365120942491,-0.00029868936712140737
2023-09-01,0.0017991292600010311,-0.0009524810436588374
2023-09-05,-0.004194177587506065,-0.004759100494155666
2023-09-06,-0.006971599351452862,-0.004410075072882069
2023-09-07,-0.0032112659361860363,-0.0005848563907843161
2023-09-08,0.0014266227216406246,0.001112620138326026
2023-09-11,0.006723453106275201,0.003486556178575873
2023-09-12,-0.005695885604828921,-0.0031659787112821246
2023-09-13,0.0012416323054647016,0.0012847977669971922
2023-09-14,0.00842991886716793,0.004630929261329087
2023-09-15,-0.012159612938677844,-0.008148526348311024
2023-09-18,0.0007212876971294246,0.0009383334828549028
2023-09-19,-0.002151010615372817,-0.0024154793168258857
2023-09-20,-0.0093947947580596,-0.0057256238677909415
2023-09-21,-0.01640093410321941,-0.012645319157658296
2023-09-22,-0.002295598477193961,0.00034128170891543083
2023-09-25,0.0040230650909416354,-0.0006331017210718494
2023-09-26,-0.014734533990868215,-0.009323845622769777
2023-09-27,0.00022931406074522265,-0.0011619513981872222
2023-09-28,0.005893173970516585,0.00467161551886579
2023-09-29,-0.002709582086142026,-0.0018384711704914512
2023-10-02,7.936755559079245e-05,-0.0030237379999944027
2023-10-03,-0.013744071674259506,-0.011167035651605772
2023-10-04,0.008109754957160709,0.007182934195447155
2023-10-05,-0.001304030159777203,3.192230044293259e-05
2023-10-06,0.011814893014644445,0.0055771495133932975
2023-10-09,0.00630385429964031,0.007981504351330094
2023-10-10,0.005207990781392224,0.0027386260953411673
2023-10-11,0.00429300817103373,0.004295047704264654
2023-10-12,-0.00624643434611849,-0.007102767524196451
2023-10-13,-0.005018858888767519,-0.0012726316114815672
2023-10-16,0.01059436938392988,0.004091624044142428
2023-10-17,-9.824505308242415e-05,-0.0029053986511099915
2023-10-18,-0.013399820506516447,-0.009855584804892703
2023-10-19,-0.008482848196321058,-0.006793373211078912
2023-10-20,-0.012585283719027562,-0.005932759798821618
2023-10-23,-0.0016855698941634634,0.0005251925790233705
2023-10-24,0.007265792222727274,0.0059529098245807875
2023-10-25,-0.014339628627712542,-0.011589032067446681
2023-10-26,-0.011832519778109618,-0.00448904534673542
2023-10-27,-0.004800280229768528,-0.002849330255942828
2023-10-30,0.012010022325859904,0.006223173946118798
2023-10-31,0.006474957307233353,0.0035081039931716515
2023-11-01,0.010505999486313922,0.010819077917582475
2023-11-02,0.01885855702012762,0.013906049874854397
2023-11-03,0.009393730253031363,0.007909636815923493
2023-11-06,0.0017529924220356374,-0.0006158801082109201
2023-11-07,0.0028401189192852616,0.0038418250822199523
2023-11-08,0.0010049156221052513,0.0017980725625914573
2023-11-09,-0.008083839306732843,-0.008021961063691995
2023-11-10,0.015616441094852496,0.010301504899487801
2023-11-13,-0.0008358389332403515,-0.0006144515845760701
2023-11-14,0.019075017703661823,0.01666449922422584
2023-11-15,0.0015970120755575135,-0.0012106906855634762
2023-11-16,0.0011904273935798848,0.002934108324589646
2023-11-17,0.0012820490603360213,0.0015457417495152283
2023-11-20,0.007390278097329839,0.005248543532122251
2023-11-21,-0.0020209310950652926,-0.000888467089771594
2023-11-22,0.00406112922094648,0.002693467708703823
2023-11-24,0.0005968736678840791,-0.0014720567858981682
2023-11-27,-0.001954157460090089,0.0011895911383303928
2023-11-28,0.0009801185306033133,0.0023497371712031703
2023-11-29,-0.0009462486392383118,0.001534002073325569
2023-11-30,0.0037840728581564065,0.001037319602134934
2023-12-01,0.005873742123607695,0.007066693086416409
2023-12-04,-0.005408509126972105,-0.004678240398821543
2023-12-05,-0.0005688697261614362,0.0025357430065735542
2023-12-06,-0.003906202808869552,-0.0013879513262113452
2023-12-07,0.007968189065892917,0.004701452180884358
2023-12-08,0.00409549786994079,0.000566755204706526
2023-12-11,0.003924494286698943,0.0023750432648019792
2023-12-12,0.00459935752021523,0.003937470695694412
2023-12-13,0.013650676351045998,0.013295012682332307
2023-12-14,0.0026470624846992585,0.005154086835635852
2023-12-15,-7.62494933082003e-05,-0.0019178334278585174
2023-12-18,0.004528344366900416,0.002564392224215206
2023-12-19,0.005866407818910568,0.004135872950124097
2023-12-20,-0.014684266911006771,-0.006854146905566737
2023-12-21,0.010301467821202559,0.005648832186732466
2023-12-22,0.0016600585268868873,0.0006804326417770845
2023-12-26,0.0042316894655107795,0.003342945917752615
2023-12-27,0.0014304577464787638,0.0036294232550301954
2023-12-28,0.0003701746080437829,-0.0006562866788018874
2023-12-29,-0.0028264750133749628,-0.002501292613074524
2024-01-02,-0.005660579005492328,-0.0052520065613880455
2024-01-03,-0.008016314922730805,-0.004697567734602015
2024-01-04,-0.0034283812973570083,-0.003551571415121546
2024-01-05,0.0018256861788026324,-0.00011281894224275397
2024-01-08,0.014114629309846638,0.010072724873300843
2024-01-09,-0.0014779006799081618,-0.0009914584619507894
2024-01-10,0.00566597189372442,0.0026220303815596147
2024-01-11,-0.0006710555783868699,0.002012975846247089
2024-01-12,0.0007509755941104146,0.0011435201821657249
2024-01-16,-0.0037313402367431525,-0.0051897055202067
2024-01-17,-0.005616897183990499,-0.004433066166694278
2024-01-18,0.008805260963896,0.0049686277921686004
2024-01-19,0.012313502764936146,0.0075613008233322175
2024-01-22,0.0021943252026270788,0.0020031806078128155
2024-01-23,0.002921374261968035,0.0007721206106968024
2024-01-24,0.0008119284117831249,-0.0002423700169293053
2024-01-25,0.005260365527706368,0.005064116598771351
2024-01-26,-0.0006517852510764532,-0.0012104235391027008
2024-01-29,0.007556774896180896,0.006342333613480289
2024-01-30,-0.0006006499345398986,0.0003078602131096676
2024-01-31,-0.016105744611597972,-0.0079658106311705
2024-02-01,0.012493688211609788,0.010132183490204838
2024-02-02,0.01068444607751462,0.002653305867068311
2024-02-05,-0.0031863375266721894,-0.00547549201705364
2024-02-06,0.0023104108269635937,0.00383117748338
2024-02-07,0.008241457963390042,0.0041892050569880095
2024-02-08,0.0005705832608251526,-0.0009598935610391382
2024-02-09,0.0057423415255595245,0.0033447733907552737
2024-02-12,-0.0009489536011326738,-0.0001815590981359527
2024-02-13,-0.013674255653625456,-0.011950385306027898
2024-02-14,0.009579763275017639,0.007230378058494757
2024-02-15,0.005821250684729495,0.005086508572346382
2024-02-16,-0.0048034698371121065,-0.004260942599743611
2024-02-20,-0.006005322001165325,-0.0029325844111010913
2024-02-21,0.001264199922982101,-0.0006499434414571237
2024-02-22,0.02112288421741404,0.01274763101608638
2024-02-23,0.0003479475462115911,0.0018984944753893452
2024-02-26,-0.003786751350190576,-0.0030604412187251297
2024-02-27,0.0017063496993998672,0.000579311055813525
2024-02-28,-0.001658155060430544,-9.550200695418389e-06
2024-02-29,0.005229094697149161,0.0028154874871160196
2024-03-01,0.00800782894888763,0.007553404137188124
2024-03-04,-0.0011932620709189656,-0.0016278352868489554
2024-03-05,-0.010193100883444606,-0.00381728098321148
2024-03-06,0.005141103203274655,0.0036535949986383986
2024-03-07,0.010304127925951478,0.006813284609807857
2024-03-08,-0.0065285190034379825,-0.0032347166213257724
2024-03-11,-0.001122238087346461,-0.0009636111829639527
2024-03-12,0.011201787981366396,0.00543573166931437
2024-03-13,-0.0019245297153407392,-0.0016758725898368132
2024-03-14,-0.0028710915621273925,-0.003723667010833132
2024-03-15,-0.006482917484461503,-0.004161187396446641
2024-03-18,0.006318059504952345,0.003153926137836249
2024-03-19,0.0056491496501236416,0.004323991557727824
2024-03-20,0.008904173912846591,0.0063722639282783435
2024-03-21,0.0032365354015160275,0.002270130391656755
2024-03-22,-0.0014021878490156903,0.0001343538670051771
2024-03-25,-0.0030549644525015296,-0.002393862072384456
2024-03-26,-0.002799795225030266,-0.0006983937406862095
2024-03-27,0.008630626525532925,0.006351709211241774
2024-03-28,0.0011164855071790214,-0.0006042218120140941
2024-04-01,-0.0020135845401164643,-0.0039520636117647
2024-04-02,-0.0072390590731691296,-0.004103705463659812
2024-04-03,0.001091122364688113,0.0009066822078021008
2024-04-04,-0.012334336350379616,-0.0063744032324818175
2024-04-05,0.011099194174331695,0.0042919926133842875
2024-04-08,-0.00037463099831791524,-3.6611999542124395e-05
2024-04-09,0.0014454931932483817,0.0020606130947448346
2024-04-10,-0.009456980649108493,-0.010795424080509708
2024-04-11,0.007444797710585593,0.004611758842240477
2024-04-12,-0.01455068829580164,-0.007530203453719797
2024-04-15,-0.01202135494776202,-0.009934454669207704
2024-04-16,-0.0020565070133361507,-0.0022267181654229695
2024-04-17,-0.005780602724641426,-0.0017003107563875461
2024-04-18,-0.002208160119998248,-0.0023650587282008527
2024-04-19,-0.00875854812743615,-0.004817159927752934
2024-04-22,0.008731248071466746,0.005777137512915731
2024-04-23,0.011964576270872662,0.007958161844465694
2024-04-24,0.0002130100613548791,-0.0013303872494711654
2024-04-25,-0.004576430353515626,-0.0034115024294257166
2024-04-26,0.01020914263474304,0.006567421130207895
2024-04-29,0.0031784486665891176,0.0033418265797318545
2024-04-30,-0.01573051358686217,-0.011136260337469705
2024-05-01,-0.0034354388154940185,-0.0005368222458571824
2024-05-02,0.009128437077573048,0.0074173805402076185
2024-05-03,0.012556739721478527,0.009485341524519785
2024-05-06,0.01032612390701182,0.006487225825403264
2024-05-07,0.0013434298232750663,0.0014931266312973703
2024-05-08,-5.835618166138978e-06,-0.0007714284072181332
2024-05-09,0.005090947698625836,0.004205089922198635
2024-05-10,0.001649398844549843,-5.658738756171295e-05
2024-05-13,-0.00024130405535727206,0.0002883232486751375
2024-05-14,0.004837813139759728,0.0038329448297649725
2024-05-15,0.011715927882596233,0.010081296781983218
2024-05-16,-0.0020816677921287052,-0.0016872115672884602
2024-05-17,0.0011647735102702228,-0.0004147170773523447
2024-05-20,0.0009163899374069473,0.00031926782237872147
2024-05-21,0.002501874243978186,0.002216160788855381
2024-05-22,-0.002706123039226127,-0.0022231738325591663
2024-05-23,-0.0073807894850155265,-0.005498824231733024
2024-05-24,0.0070010425881694704,0.004425907099506476
2024-05-28,0.0002488018529340774,-0.0014444223419049164
2024-05-29,-0.007367046509680453,-0.005741147292171633
2024-05-30,-0.005975035585443322,-0.002100446237680931
2024-05-31,0.00802787620486467,0.006753573362347431
2024-06-03,0.0011160825806737495,0.002908893120118705
2024-06-04,0.0015028090913065117,0.0021169084917321613
2024-06-05,0.011847649793331305,0.008366302489911392
2024-06-06,-0.00019981663563317653,0.00011202011716371363
2024-06-07,-0.0011152197300303701,-0.004258355906344646
2024-06-10,0.0025808546645145203,0.0015225446081196913
2024-06-11,0.0027103813151374556,0.0028124123225124363
2024-06-12,0.008503672791998707,0.0068272582014623495
2024-06-13,0.0023446558536817097,0.003221816039493941
2024-06-14,-0.000393860697500914,0.0007739171615945839
2024-06-17,0.007664386564552705,0.0033456066555522575
2024-06-18,0.0025213273947457537,0.002959313141462916
2024-06-20,-0.0025259318472709014,-0.00232433222284083
2024-06-21,-0.001562130321101196,-0.0007634749802347907
2024-06-24,-0.003065171894990004,-0.001623149050380901
2024-06-25,0.003933590015736899,0.002269630627855745
2024-06-26,0.0015724312002203256,-0.001050188356772308
2024-06-27,0.0009073212238914774,0.0016031030619599207
2024-06-28,-0.004083652583445674,-0.004329351952721172
2024-07-01,0.0026755639309195,-0.0009104429220948339
2024-07-02,0.006195317856513505,0.005367610011284896
2024-07-03,0.005084444409779065,0.004831617092787876
2024-07-05,0.005448765178485582,0.00547859638454975
2024-07-08,0.0010166989647510949,0.0008152931607118052
2024-07-09,0.0007410719362856977,0.00021466048455933686
2024-07-10,0.010208065293514812,0.006347420190634523
2024-07-11,-0.008763028841120457,-0.003124777088605479
2024-07-12,0.0055170270744306915,0.004885202758117435
2024-07-15,0.0028262026252154904,0.00026790539371748237
2024-07-16,0.006389375498743188,0.005189732451969675
2024-07-17,-0.013927543241993745,-0.00812825064103948
2024-07-18,-0.007816403936922511,-0.005707112913703139
2024-07-19,-0.007140265531926926,-0.00479861946093123
2024-07-22,0.01079203564940956,0.006022788431910842
2024-07-23,-0.001558102589770738,-0.000982081575596627
2024-07-24,-0.02314909375473495,-0.014821907907308085
2024-07-25,-0.005142620237842288,-0.002020868465945424
2024-07-26,0.011090468702846357,0.008148894350698788
2024-07-29,0.0008133101292933098,0.0010035811124649463
2024-07-30,-0.004960171878030217,-0.00263364381939688
2024-07-31,0.0157933986591674,0.011903193518362354
2024-08-01,-0.013693502993456064,-0.006820338928230684
2024-08-02,-0.018381860868696753,-0.006696325166374729
2024-08-05,-0.02996879838863975,-0.01779315165554236
2024-08-06,0.010354085880061037,0.0031377707194236047
2024-08-07,-0.007734647858502863,-0.005214479591868648
2024-08-08,0.023042611519136447,0.013266410137144823
2024-08-09,0.004671676849538509,0.004056983815461423
2024-08-12,4.303397765514916e-05,0.0009983520844252692
2024-08-13,0.016847579753558328,0.011471896482973774
2024-08-14,0.0038237284285767004,0.0026118383791230216
2024-08-15,0.016133247764330783,0.008609334843148363
2024-08-16,0.001989779357261412,0.00230633052910254
2024-08-19,0.009722284736913167,0.0061762164193452035
2024-08-20,-0.0019845553982971165,0.00022167031615745187
2024-08-21,0.004239676828782013,0.002817877427529236
2024-08-22,-0.008932805548120926,-0.006337403227319748
2024-08-23,0.01148337085011919,0.008209518720849518
2024-08-26,-0.0031537266931381813,-0.0017874682317919888
2024-08-27,0.0015951960865450143,0.0009429468402063712
2024-08-28,-0.00597597320797616,-0.0038406524145646603
2024-08-29,-3.937906806072977e-05,-0.00046290688270564937
2024-08-30,0.010093051774424433,0.004772189583124397
2024-09-03,-0.02115107439771169,-0.010658465038650177
2024-09-04,-0.0016025435809103872,0.0005257781528853257
2024-09-05,-0.003018017615584734,-0.0004276577056796069
2024-09-06,-0.01726024985928465,-0.009583291612855115
2024-09-09,0.0115800702824842,0.0073104761184186635
2024-09-10,0.004472672652839682,0.0038370667037409324
2024-09-11,0.010665025888896507,0.006037307723510165
2024-09-12,0.007495302358939249,0.004699764678811124
2024-09-13,0.005407711405364557,0.003960856751930519
2024-09-16,0.0012566297656613212,0.001829784112965127
2024-09-17,0.00026455008109871336,-0.00014717572529159288
2024-09-18,-0.002896455862498093,-0.0030358231934819015
2024-09-19,0.01697685316676334,0.010278095618914795
2024-09-20,-0.0019410273951238066,-0.001391767159461521
2024-09-23,0.0028092730585327352,0.0013417971150888608
2024-09-24,0.0025111788443470395,0.0022688514531300718
2024-09-25,-0.0018612489301417234,-0.0028588957069419552
2024-09-26,0.00403867571712313,0.0024576757013013316
2024-09-27,-0.0012532169669905446,0.0002758764884108533
2024-09-30,0.004236552581176722,0.001497972337383535
2024-10-01,-0.009324107094664358,-0.004317316965183848
2024-10-02,0.00013839090212397487,-0.0005765713136728579
2024-10-03,-0.001681413492255035,-0.0027202393420489913
2024-10-04,0.008970249395274354,0.0028680640286756092
2024-10-07,-0.009586022165882668,-0.006784607020261779
2024-10-08,0.009689347495581924,0.006356981693916941
2024-10-09,0.007113411987488272,0.0031136849686203665
2024-10-10,-0.002070122839989974,-0.0012911698049873797
2024-10-11,0.006051847587953629,0.003713603088826378
2024-10-14,0.0077076668832223305,0.0045452965182096955
2024-10-15,-0.007609466332438197,-0.0030523843484173254
2024-10-16,0.004679145956573816,0.003128872307158348
2024-10-17,-0.00017116047891174713,-0.0019097765312587446
2024-10-18,0.00397155273894878,0.0025895742967678268
2024-10-21,-0.0018227694906369774,-0.003758656803417671
2024-10-22,-0.0004748538883844189,-0.00023773437989154097
2024-10-23,-0.009191323428069387,-0.006494187941444474
2024-10-24,0.002145772011323821,0.0020685559426290023
2024-10-25,-0.00029944716993013376,-0.0010171436205603124
2024-10-28,0.0026514435020339455,0.0012058053213278796
2024-10-29,0.001614127248163344,0.0014181011073766125
2024-10-30,-0.003300233889343751,-0.0022210944405552046
2024-10-31,-0.018614700871699585,-0.011843177595751708
2024-11-01,0.004092509543626166,0.0009423239890852472
2024-11-04,-0.002812083478299976,0.00038585468195349035
2024-11-05,0.012265644545291332,0.00819260674562483
2024-11-06,0.025295927786425976,0.011788071474023186
2024-11-07,0.007431229727488331,0.007672253696586351
2024-11-08,0.0037568333092317108,0.0032905731408160665
2024-11-11,0.0009690634297987444,-0.0003217648276965246
2024-11-12,-0.00289265965137242,-0.00418370370139336
2024-11-13,0.00023222772482434095,0.00020963324101992416
2024-11-14,-0.006049734794859041,-0.004021811204394665
2024-11-15,-0.013203489851361216,-0.007644145775186661
2024-11-18,0.003917814394541086,0.0028269180244751444
2024-11-19,0.003963584828470035,0.002766228463237308
2024-11-20,2.195086225209586e-05,-0.00020537031029972398
2024-11-21,0.0053404615405816536,0.0030164392949008968
2024-11-22,0.003467959094991535,0.0021461359460358317
2024-11-25,0.003020480305938378,0.005634147844650217
2024-11-26,0.005722005647630368,0.002524820586013643
2024-11-27,-0.003801238017440034,-0.0007219890670126182
2024-11-29,0.005607785488815242,0.005306141315986945
2024-12-02,0.0024484564662998753,0.00112390168225045
2024-12-03,0.0004514491145146682,-0.00049012054815476
2024-12-04,0.006051417924264779,0.0050224409163451165
2024-12-05,-0.0018697756269248078,-0.0009066667105187996
2024-12-06,0.0024954538421815275,0.002268168641670032
2024-12-09,-0.006144213927296471,-0.004257568355590746
2024-12-10,-0.002963883313944371,-0.0023500564211984764
2024-12-11,0.008165786048233592,0.003708248096616984
2024-12-12,-0.005414022527810203,-0.0047127215580915925
2024-12-13,-2.6466639124200775e-05,-0.0016250881534733532
2024-12-16,0.0037993543260221863,0.0029298120063844467
2024-12-17,-0.003863994965801476,-0.0024720382669979777
2024-12-18,-0.02949284635160343,-0.020928434948154884
2024-12-19,-0.0008651123249070469,-0.0012156178818881536
2024-12-20,0.010869123768910471,0.008281998577384098
2024-12-23,0.007287273468533639,0.002355418262774611
2024-12-24,0.01104275925539211,0.0071241427941611144
2024-12-26,-0.00040565878647391695,0.00032926805401825023
2024-12-27,-0.011055736101235558,-0.007141963966435428
2024-12-30,-0.010701995701766776,-0.005274162311387464
2024-12-31,-0.004284800394927402,-0.0026775337635309036
2025-01-02,-0.0022238866412221947,-0.001432926720442773
2025-01-03,0.01259602672149196,0.007089257076873068
2025-01-06,0.005538045085450305,0.003043308799749766
2025-01-07,-0.01110391288210788,-0.008188733680344562
2025-01-08,0.001560360190925314,0.0013331405575887523
2025-01-10,-0.01541164380306681,-0.011399308418588494
2025-01-13,0.0015754440882007614,0.0005550529639302137
2025-01-14,0.0011462798112440442,0.0009507228865508477
2025-01-15,0.018312792279639112,0.01437677708292666
2025-01-16,-0.0021126894641922966,-0.0002854259893218413
2025-01-17,0.009991058969353706,0.006024035898852719
2025-01-21,0.008768227105582893,0.006812699541709444
2025-01-22,0.006137941522227575,0.00242687621604265
2025-01-23,0.00531348622041139,0.0026150654706985407
2025-01-24,-0.002855132319398823,-0.0010907585820928876
2025-01-27,-0.014580715690809543,-0.006260617860983773
2025-01-28,0.009217869449967608,0.005032298566671445
2025-01-29,-0.004678895760321544,-0.002935827474125352
2025-01-30,0.005275414405311762,0.0037949239416200874
2025-01-31,-0.005046825754019935,-0.004012901263043744
2025-02-03,-0.007608597684666707,-0.003658600192763672
